film_id,nat_title,person_id,person_name,role_class
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Corinna Harfouch,LEA
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Peter-René Lüdicke,SUP
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Jörg Schüttauf,SUP
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Gabriela Maria Schmeide,SUP
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Ulrike Krumbiegel,SUP
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Stephan Bissmeier,SUP
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Imogen Kogge,SUP
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Christian Koerner,MIN
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Franziska Ritter,MIN
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Peter Jordan,MIN
DE2022_006,Das Mädchen mit den goldenen Hände,TBD,Victoria Trauttmansdorff,MIN
DE2022_007,Der Pfad,TBD,Tobias Wiemann,DIR
DE2022_007,Der Pfad,TBD,Clàudia Font,SUP
DE2022_007,Der Pfad,TBD,Thomas Sauerteig,MIN
DE2022_008,Trübe Wolken,TBD,Christian Schäfer,DIR
DE2022_008,Trübe Wolken,TBD,Peter Jordan,SUP
DE2022_008,Trübe Wolken,TBD,Claudia Geisler-Bading,SUP
DE2022_008,Trübe Wolken,TBD,Oliver Nägele,SUP
DE2022_008,Trübe Wolken,TBD,Bettina Kaminski,MIN
DE2022_008,Trübe Wolken,TBD,Sybille J. Schedwill,MIN
DE2022_009,Europe,TBD,Philip Scheffner,DIR
DE2022_009,Europe,TBD,Laurence Masliah,MIN
DE2022_010,Vatersland,TBD,Petra Seeger,DIR
DE2022_010,Vatersland,TBD,Margarita Broich,LEA
DE2022_010,Vatersland,TBD,Bernhard Schütz,LEA
DE2022_010,Vatersland,TBD,Christiane Blumhoff,SUP
DE2022_011,Die Häschenschule - Der große Eierklau,TBD,Ute von Münchow-Pohl,DIR
DE2022_011,Die Häschenschule - Der große Eierklau,TBD,Friedrich von Thun,VOI
DE2022_011,Die Häschenschule - Der große Eierklau,TBD,Senta Berger,VOI
DE2022_011,Die Häschenschule - Der große Eierklau,TBD,Monty Arnold,VOI
DE2022_012,JGA: Jasmin. Gina. Anna.,TBD,Alireza Golafshan,DIR
DE2022_012,JGA: Jasmin. Gina. Anna.,TBD,Angelo Borer,SUP
DE2022_013,Trümmermädchen,TBD,Oliver Kracht,DIR
DE2022_013,Trümmermädchen,TBD,Valery Tscheplanowa,SUP
DE2022_013,Trümmermädchen,TBD,Laura Balzer,SUP
DE2022_013,Trümmermädchen,TBD,Annette Mayer,SUP
DE2022_013,Trümmermädchen,TBD,Christian Koch,MIN
DE2022_013,Trümmermädchen,TBD,Georg Blumreiter,MIN
DE2022_014,Peterchens Mondfahrt,TBD,Ali Samadi Ahadi,DIR
DE2022_014,Peterchens Mondfahrt,TBD,Stephan Benson,VOI
DE2022_014,Peterchens Mondfahrt,TBD,Proschat Madani,VOI
DE2022_015,Im Nachtlicht,TBD,Misha Kreuz,DIR
DE2022_015,Im Nachtlicht,TBD,Ralf Drexler,SUP
DE2022_015,Im Nachtlicht,TBD,Axel Gottschick,MIN
DE2022_015,Im Nachtlicht,TBD,Jens-Peter Fiedler,MIN
DE2022_016,Son of Cornwall,TBD,Lawrence Richards,DIR
DE2022_016,Son of Cornwall,TBD,John Treleaven,VOI
DE2022_017,Eingeschlossene Gesellschaft,TBD,Sönke Wortmann,DIR
DE2022_017,Eingeschlossene Gesellschaft,TBD,Anke Engelke,LEA
DE2022_017,Eingeschlossene Gesellschaft,TBD,Justus von Dohnányi,LEA
DE2022_017,Eingeschlossene Gesellschaft,TBD,Thomas Loibl,LEA
DE2022_017,Eingeschlossene Gesellschaft,TBD,Thorsten Merten,SUP
DE2022_018,Geschichten vom Franz,TBD,Johannes Schmid,DIR
DE2022_018,Geschichten vom Franz,TBD,Maria Bill,SUP
DE2022_018,Geschichten vom Franz,TBD,Rainer Egger,SUP
DE2022_018,Geschichten vom Franz,TBD,Vedat Erincin,MIN
DE2022_018,Geschichten vom Franz,TBD,Brigitte Kren,MIN
DE2022_019,Go Heal Yourself,TBD,Yasmin C. Rams,LEA
DE2022_019,Go Heal Yourself,TBD,Miguel Cárdenas,DOC
DE2022_020,Köy,TBD,Serpil Turhan,DIR
DE2022_021,Das Glaszimmer,TBD,Christian Lerch,DIR
DE2022_021,Das Glaszimmer,TBD,Johann Schuler,SUP
DE2022_021,Das Glaszimmer,TBD,Heinz-Josef Braun,SUP
DE2022_021,Das Glaszimmer,TBD,Agathe Taffertshofer,MIN
DE2022_021,Das Glaszimmer,TBD,Frank Thomas,MIN
DE2022_022,Die Saat,TBD,Mia Maariel Meyer,DIR
DE2022_022,Die Saat,TBD,Ferhat Keskin,SUP
DE2022_022,Die Saat,TBD,Matthias Breitenbach,MIN
DE2022_023,Wolke unterm Dach,TBD,Alain Gsponer,DIR
DE2022_023,Wolke unterm Dach,TBD,Barbara Auer,SUP
DE2022_023,Wolke unterm Dach,TBD,Ulla Geiger,MIN
DE2022_023,Wolke unterm Dach,TBD,Olaf Müller,MIN
DE2022_024,"Der Mann, der die Welt aß",TBD,Johannes Suhm,DIR
DE2022_024,"Der Mann, der die Welt aß",TBD,Lena Lessing,DIR
DE2022_024,"Der Mann, der die Welt aß",TBD,Hannes Hellmann,LEA
DE2022_024,"Der Mann, der die Welt aß",TBD,Michael Goldberg,SUP
DE2022_025,Rabiye Kurnaz gegen George W. Bush,TBD,Andreas Dresen,DIR
DE2022_025,Rabiye Kurnaz gegen George W. Bush,TBD,Jeanette Spassova,SUP
DE2022_025,Rabiye Kurnaz gegen George W. Bush,TBD,Yasar Cetin,MIN
DE2022_025,Rabiye Kurnaz gegen George W. Bush,TBD,Mike Davies,MIN
DE2022_026,Der Onkel,TBD,Helmut Köpping,DIR
DE2022_026,Der Onkel,TBD,Anke Engelke,LEA
DE2022_027,Blutsauger,TBD,Julian Radlmaier,DIR
DE2022_027,Blutsauger,TBD,Corinna Harfouch,MIN
DE2022_028,Heinrich Vogeler - Aus dem Leben eines Träumers,TBD,Marie Noëlle,DIR
DE2022_028,Heinrich Vogeler - Aus dem Leben eines Träumers,TBD,Uwe Preuss,MIN
DE2022_029,Nico,TBD,Eline Gehring,DIR
DE2022_029,Nico,TBD,Brigitte Kramer,SUP
DE2022_029,Nico,TBD,Eva Medusa Gühne,MIN
DE2022_029,Nico,TBD,Andreas Marquardt,MIN
DE2022_030,Willi und die Wunderkröte,TBD,Markus Dietrich,DIR
DE2022_030,Willi und die Wunderkröte,TBD,Suzanne von Borsody,SUP
DE2022_030,Willi und die Wunderkröte,TBD,Ferdinand Dörfler,MIN
DE2022_031,Bettina,TBD,Lutz Pehnert,DIR
DE2022_031,Bettina,TBD,Bettina Wegner,DOC
DE2022_031,Bettina,TBD,Joan Baez,DOC
DE2022_031,Bettina,TBD,Angelo Branduardi,DOC
DE2022_031,Bettina,TBD,Thomas Brasch,DOC
DE2022_031,Bettina,TBD,Perry Friedman,DOC
DE2022_031,Bettina,TBD,Ann Ladiges,DOC
DE2022_031,Bettina,TBD,Tobias Morgenstern,DOC
DE2022_031,Bettina,TBD,Dirk Sager,DOC
DE2022_031,Bettina,TBD,Klaus Schlesinger,DOC
DE2022_032,Stasikomödie,TBD,Leander Haußmann,DIR
DE2022_032,Stasikomödie,TBD,Jörg Schüttauf,LEA
DE2022_032,Stasikomödie,TBD,Margarita Broich,SUP
DE2022_032,Stasikomödie,TBD,Henry Hübchen,SUP
DE2022_032,Stasikomödie,TBD,Stephan Baumecker,SUP
DE2022_032,Stasikomödie,TBD,Ralf Dittrich,MIN
DE2022_032,Stasikomödie,TBD,Uwe Dag Berlin,MIN
DE2022_032,Stasikomödie,TBD,Bernd Stegemann,MIN
DE2022_032,Stasikomödie,TBD,Detlev Buck,MIN
DE2022_032,Stasikomödie,TBD,Carmen-Maja Antoni,MIN
DE2022_033,Ökozid,TBD,Andres Veiel,DIR
DE2022_033,Ökozid,TBD,Edgar Selge,LEA
DE2022_033,Ökozid,TBD,Ulrich Tukur,SUP
DE2022_033,Ökozid,TBD,Martina Eitner-Acheampong,SUP
DE2022_033,Ökozid,TBD,Robin Gooch,SUP
DE2022_033,Ökozid,TBD,Frank Röth,MIN
DE2022_033,Ökozid,TBD,Tilo Nest,MIN
DE2022_033,Ökozid,TBD,Christian Grashof,MIN
DE2022_033,Ökozid,TBD,Sarah Boberg,MIN
DE2022_034,Die Bilderkriegerin,TBD,Roman Kuhn,DIR
DE2022_034,Die Bilderkriegerin,TBD,Sonya Winterberg,DIR
DE2022_034,Die Bilderkriegerin,TBD,Jonathan Failla,SUP
DE2022_034,Die Bilderkriegerin,TBD,Harald Horváth,SUP
DE2022_034,Die Bilderkriegerin,TBD,Dulcie Smart,MIN
DE2022_035,Immenhof - Das große Versprechen,TBD,Sharon von Wietersheim,DIR
DE2022_035,Immenhof - Das große Versprechen,TBD,Ludger Pistor,SUP
DE2022_035,Immenhof - Das große Versprechen,TBD,Heiner Lauterbach,SUP
DE2022_036,Mia and Me: The Hero of Centopia,TBD,Adam Gunn,DIR
DE2022_036,Mia and Me: The Hero of Centopia,TBD,Santiago Ziesmer,SUP
DE2022_036,Mia and Me: The Hero of Centopia,TBD,Dave Willetts,MIN
DE2022_036,Mia and Me: The Hero of Centopia,TBD,Hubert Burczek,MIN
DE2022_037,Alles in bester Ordnung,TBD,Natja Brunckhorst,DIR
DE2022_037,Alles in bester Ordnung,TBD,Corinna Harfouch,LEA
DE2022_037,Alles in bester Ordnung,TBD,Joachim Król,SUP
DE2022_037,Alles in bester Ordnung,TBD,Felix Vörtler,SUP
DE2022_037,Alles in bester Ordnung,TBD,Thomas Krutmann,SUP
DE2022_037,Alles in bester Ordnung,TBD,Peter Brachschoss,MIN
DE2022_038,Heikos Welt,TBD,Dominik Galizia,DIR
DE2022_038,Heikos Welt,TBD,Heike Hanold-Lynch,SUP
DE2022_038,Heikos Welt,TBD,Hans Jürgen Alf,SUP
DE2022_038,Heikos Welt,TBD,Werner Böhnke,MIN
DE2022_039,Bastard in Mind,TBD,Sobo Swobodnik,DIR
DE2022_039,Bastard in Mind,TBD,Sobo Swobodnik,DOC
DE2022_040,Rivale,TBD,Marcus Lenz,DIR
DE2022_040,Rivale,TBD,Udo Samel,SUP
DE2022_040,Rivale,TBD,Nina Kastrof,SUP
DE2022_041,The Strait Guys,TBD,Rick Minnich,DIR
DE2022_041,The Strait Guys,TBD,George M. Koumal,SUP
DE2022_042,Ein großes Versprechen,TBD,Wendla Nölle,DIR
DE2022_042,Ein großes Versprechen,TBD,Dagmar Manzel,LEA
DE2022_042,Ein großes Versprechen,TBD,Rolf Lassgård,LEA
DE2022_042,Ein großes Versprechen,TBD,Wolfram Koch,SUP
DE2022_042,Ein großes Versprechen,TBD,Stephan Schad,SUP
DE2022_042,Ein großes Versprechen,TBD,Catrin Striebeck,MIN
DE2022_042,Ein großes Versprechen,TBD,Angelika Thomas,MIN
DE2022_042,Ein großes Versprechen,TBD,Dirk Böhling,MIN
DE2022_043,Zum Tod meiner Mutter,TBD,Jessica Krummacher,DIR
DE2022_043,Zum Tod meiner Mutter,TBD,Hede Beck,LEA
DE2022_043,Zum Tod meiner Mutter,TBD,Susanne Bredehöft,SUP
DE2022_043,Zum Tod meiner Mutter,TBD,Elsie de Brauw,SUP
DE2022_043,Zum Tod meiner Mutter,TBD,Wolfgang Rüter,MIN
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,TBD,Erik Haffner,DIR
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,TBD,Christoph Maria Herbst,LEA
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,TBD,Bela B.,SUP
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,TBD,Heino Ferch,SUP
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,TBD,Hannes Jaenicke,SUP
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,TBD,Uwe Ochsenknecht,MIN
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,TBD,Axel Prahl,MIN
DE2022_045,Endlich unendlich,TBD,Stephan Bergmann,DIR
DE2022_046,Zwischen uns,TBD,Max Fey,DIR
DE2022_046,Zwischen uns,TBD,Christian Ammermüller,SUP
DE2022_046,Zwischen uns,TBD,Corinna Harfouch,SUP
DE2022_047,Stand Up,TBD,Timo Jacobs,DIR
DE2022_047,Stand Up,TBD,Katy Karrenbauer,SUP
DE2022_047,Stand Up,TBD,Rolf Kanies,SUP
DE2022_047,Stand Up,TBD,Friedrich Liechtenstein,SUP
DE2022_047,Stand Up,TBD,Miron Zownir,MIN
DE2022_047,Stand Up,TBD,Eva-Maria Kurz,MIN
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,TBD,Nicolette Krebitz,DIR
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,TBD,Sophie Rois,LEA
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,TBD,Udo Kier,SUP
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,TBD,Bernhard Schütz,SUP
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,TBD,Peter Jordan,MIN
DE2022_049,Dear Memories - Eine Reise mit dem Magnum-Fotografen Thomas Hoepker,TBD,Nahuel Lopez,DIR
DE2022_049,Dear Memories - Eine Reise mit dem Magnum-Fotografen Thomas Hoepker,TBD,Thomas Hoepker,DOC
DE2022_049,Dear Memories - Eine Reise mit dem Magnum-Fotografen Thomas Hoepker,TBD,Christine Kruchen,DOC
DE2022_050,Axiom,TBD,Jöns Jönsson,DIR
DE2022_050,Axiom,TBD,Petra Welteroth,SUP
DE2022_050,Axiom,TBD,Marita Breuer,MIN
DE2022_050,Axiom,TBD,Rolf Kanies,MIN
DE2022_051,Alfons Zitterbacke - Endlich Klassenfahrt!,TBD,Mark Schlichter,DIR
DE2022_051,Alfons Zitterbacke - Endlich Klassenfahrt!,TBD,Thorsten Merten,SUP
DE2022_051,Alfons Zitterbacke - Endlich Klassenfahrt!,TBD,Gojko Mitic,MIN
DE2022_051,Alfons Zitterbacke - Endlich Klassenfahrt!,TBD,Wolfgang Becker,MIN
DE2022_051,Alfons Zitterbacke - Endlich Klassenfahrt!,TBD,Gerhard Schöne,MIN
DE2022_052,Best Birthday Ever,TBD,Michael Ekbladh,DIR
DE2022_052,Best Birthday Ever,TBD,Jennifer Saunders,VOI
DE2022_052,Best Birthday Ever,TBD,Adrian Edmondson,VOI
DE2022_053,Liebesdings,TBD,Anika Decker,DIR
DE2022_053,Liebesdings,TBD,Marco Albrecht,SUP
DE2022_053,Liebesdings,TBD,Maren Kroymann,MIN
DE2022_054,The Expert at the Card Table,TBD,Hans-Joachim Brucherseifer,DIR
DE2022_054,The Expert at the Card Table,TBD,Marcus Calvin,SUP
DE2022_054,The Expert at the Card Table,TBD,Jeff Book,MIN
DE2022_055,Everything Will Change,TBD,Marten Persiel,DIR
DE2022_055,Everything Will Change,TBD,Jacqueline Chan,SUP
DE2022_055,Everything Will Change,TBD,Vibeke Hastrup,SUP
DE2022_055,Everything Will Change,TBD,Gert Jan Louwe,MIN
DE2022_056,Bibi & Tina: Einfach Anders,TBD,Detlev Buck,DIR
DE2022_056,Bibi & Tina: Einfach Anders,TBD,Herman van Ulzen,SUP
DE2022_057,Geborgtes Weiß,TBD,Sebastian Ko,SUP
DE2022_057,Geborgtes Weiß,TBD,Ulrich Matthes,MIN
DE2022_057,Geborgtes Weiß,TBD,Bruno Cathomas,MIN
DE2022_057,Geborgtes Weiß,TBD,Heike Trinker,MIN
DE2022_057,Geborgtes Weiß,TBD,Rainer Laupichler,MIN
DE2022_058,Guglhupfgeschwader,TBD,Ed Herzog,DIR
DE2022_058,Guglhupfgeschwader,TBD,Enzi Fuchs,MIN
DE2022_059,Nicht ganz koscher: Eine göttliche Komödie,TBD,Peter Keller,DIR
DE2022_059,Nicht ganz koscher: Eine göttliche Komödie,TBD,Hitham Omari,SUP
DE2022_059,Nicht ganz koscher: Eine göttliche Komödie,TBD,Makram Khoury,SUP
DE2022_059,Nicht ganz koscher: Eine göttliche Komödie,TBD,Yussuf Abu-Warda,MIN
DE2022_059,Nicht ganz koscher: Eine göttliche Komödie,TBD,Sinai Peter,MIN
DE2022_059,Nicht ganz koscher: Eine göttliche Komödie,TBD,Josh Sagie,MIN
DE2022_060,Der junge Häuptling Winnetou,TBD,Mike Marzuk,DIR
DE2022_060,Der junge Häuptling Winnetou,TBD,Hildegard Schmahl,SUP
DE2022_060,Der junge Häuptling Winnetou,TBD,Helmfried von Lüttichau,SUP
DE2022_061,Grand Jeté,TBD,Isabelle Stever,SUP
DE2022_061,Grand Jeté,TBD,Susanne Bredehöft,SUP
DE2022_061,Grand Jeté,TBD,Eva Medusa Gühne,MIN
DE2022_061,Grand Jeté,TBD,Carl Hegemann,MIN
DE2022_062,Sweet Disaster,TBD,Laura Lehmus,DIR
DE2022_062,Sweet Disaster,TBD,Friederike Frerichs,SUP
DE2022_062,Sweet Disaster,TBD,David Hasselhoff,MIN
DE2022_062,Sweet Disaster,TBD,Veronika Nowag-Jones,MIN
DE2022_062,Sweet Disaster,TBD,Chun Mei Tan,MIN
DE2022_063,Die Zukunft ist ein einsamer Ort,TBD,Laura Harwarth,DIR
DE2022_063,Die Zukunft ist ein einsamer Ort,TBD,Vedat Erincin,MIN
DE2022_064,Jagdsaison,TBD,Aron Lehmann,DIR
DE2022_064,Jagdsaison,TBD,Luc Feit,MIN
DE2022_064,Jagdsaison,TBD,Ulrike Johannson,MIN
DE2022_065,Die Känguru-Verschwörung,TBD,Marc-Uwe Kling,DIR
DE2022_065,Die Känguru-Verschwörung,TBD,Alexander Berner,DIR
DE2022_065,Die Känguru-Verschwörung,TBD,Petra Kleinert,SUP
DE2022_065,Die Känguru-Verschwörung,TBD,Carmen-Maja Antoni,SUP
DE2022_065,Die Känguru-Verschwörung,TBD,Uwe Preuss,MIN
DE2022_065,Die Känguru-Verschwörung,TBD,Axel Werner,MIN
DE2022_066,Evolution,TBD,Kornél Mundruczó,DIR
DE2022_066,Evolution,TBD,Lili Monori,LEA
DE2022_066,Evolution,TBD,Jule Böwe,SUP
DE2022_067,Freibad,TBD,Doris Dörrie,DIR
DE2022_067,Freibad,TBD,Andrea Sawatzki,LEA
DE2022_067,Freibad,TBD,Maria Happel,SUP
DE2022_067,Freibad,TBD,Sema Poyraz,MIN
DE2022_067,Freibad,TBD,Semra Üysallar,MIN
DE2022_067,Freibad,TBD,Ulla Geiger,MIN
DE2022_068,Komm mit mir in das Cinema - Die Gregors,TBD,Alice Agneskirchner,DIR
DE2022_068,Komm mit mir in das Cinema - Die Gregors,TBD,Erika Gregor,DOC
DE2022_068,Komm mit mir in das Cinema - Die Gregors,TBD,Ulrich Gregor,DOC
DE2022_069,L'état et moi,TBD,Max Linz,DIR
DE2022_069,L'état et moi,TBD,Sophie Rois,LEA
DE2022_069,L'état et moi,TBD,Bernd Moss,SUP
DE2022_069,L'état et moi,TBD,Bernhard Schütz,SUP
DE2022_070,Le tigre qui s’invita pour le thé,TBD,Kariem Saleh,DIR
DE2022_070,Le tigre qui s’invita pour le thé,TBD,An Vrombaut,VOI
DE2022_070,Le tigre qui s’invita pour le thé,TBD,Robin Shaw,VOI
DE2022_070,Le tigre qui s’invita pour le thé,TBD,Benoît Chieux,VOI
DE2022_071,Alle reden übers Wetter,TBD,Annika Pinske,DIR
DE2022_071,Alle reden übers Wetter,TBD,Anne-Kathrin Gummich,SUP
DE2022_071,Alle reden übers Wetter,TBD,Christine Schorn,MIN
DE2022_071,Alle reden übers Wetter,TBD,Hermann Beyer,MIN
DE2022_072,Lieber Kurt,TBD,Til Schweiger,DIR
DE2022_072,Lieber Kurt,TBD,Til Schweiger,LEA
DE2022_072,Lieber Kurt,TBD,Teresa Harder,SUP
DE2022_072,Lieber Kurt,TBD,Herbert Knaup,SUP
DE2022_072,Lieber Kurt,TBD,Heiner Lauterbach,MIN
DE2022_072,Lieber Kurt,TBD,Peter Simonischek,MIN
DE2022_073,Mittagsstunde,TBD,Lars Jessen,DIR
DE2022_073,Mittagsstunde,TBD,Peter Franke,SUP
DE2022_073,Mittagsstunde,TBD,Rainer Bock,SUP
DE2022_073,Mittagsstunde,TBD,Hildegard Schmahl,SUP
DE2022_073,Mittagsstunde,TBD,Gabriela Maria Schmeide,SUP
DE2022_073,Mittagsstunde,TBD,Jan Georg Schütte,SUP
DE2022_073,Mittagsstunde,TBD,Ulrike Bliefert,MIN
DE2022_073,Mittagsstunde,TBD,Peter Jordan,MIN
DE2022_073,Mittagsstunde,TBD,Michael Lott,MIN
DE2022_073,Mittagsstunde,TBD,Jörg Pose,MIN
DE2022_074,Verabredungen mit einem Dichter - Michael Krüger,TBD,Frank Wierke,DIR
DE2022_074,Verabredungen mit einem Dichter - Michael Krüger,TBD,Michael Krüger,DOC
DE2022_075,Da kommt noch was,TBD,Mareille Klein,DIR
DE2022_075,Da kommt noch was,TBD,Ulrike Willenbacher,LEA
DE2022_075,Da kommt noch was,TBD,Zbigniew Zamachowski,SUP
DE2022_075,Da kommt noch was,TBD,Imogen Kogge,SUP
DE2022_075,Da kommt noch was,TBD,Ueli Jäggi,SUP
DE2022_075,Da kommt noch was,TBD,Ulli Maier,MIN
DE2022_075,Da kommt noch was,TBD,Suly Röthlisberger,MIN
DE2022_075,Da kommt noch was,TBD,Michael Wittenborn,MIN
DE2022_075,Da kommt noch was,TBD,Gottfried Breitfuss,MIN
DE2022_075,Da kommt noch was,TBD,Oda Thormeyer,MIN
DE2022_075,Da kommt noch was,TBD,Doris Buchrucker,MIN
DE2022_076,Die Schule der magischen Tiere 2,TBD,Sven Unterwaldt Jr.,DIR
DE2022_076,Die Schule der magischen Tiere 3,TBD,Justus von Dohnányi,SUP
DE2022_076,Die Schule der magischen Tiere 4,TBD,Heiko Pinkowski,SUP
DE2022_076,Die Schule der magischen Tiere 5,TBD,Katharina Thalbach,MIN
DE2022_076,Die Schule der magischen Tiere 6,TBD,Sophie Rois,MIN
DE2022_077,Mutter,TBD,Carolin Schmitz,DIR
DE2022_077,Mutter,TBD,Anke Engelke,LEA
DE2022_078,Wir könnten genauso gut tot sein,TBD,Natalia Sinelnikova,DIR
DE2022_078,Wir könnten genauso gut tot sein,TBD,Jörg Schüttauf,SUP
DE2022_078,Wir könnten genauso gut tot sein,TBD,Siir Eloglu,SUP
DE2022_078,Wir könnten genauso gut tot sein,TBD,Cristin König,MIN
DE2022_078,Wir könnten genauso gut tot sein,TBD,Jörg Pose,MIN
DE2022_078,Wir könnten genauso gut tot sein,TBD,Rita Feldmeier,MIN
DE2022_079,"In einem Land, das es nicht mehr gibt",TBD,Aelrun Goette,DIR
DE2022_079,"In einem Land, das es nicht mehr gibt",TBD,Sven-Eric Bechtolf,SUP
DE2022_080,Rimini,TBD,Ulrich Seidl,DIR
DE2022_080,Rimini,TBD,Michael Thomas,LEA
DE2022_080,Rimini,TBD,Tessa Göttlicher,SUP
DE2022_080,Rimini,TBD,Hans-Michael Rehberg,SUP
DE2022_081,Margarethe von Trotta - Zeit der Frauen,TBD,Peter Altmann,DIR
DE2022_081,Margarethe von Trotta - Zeit der Frauen,TBD,Cuini Amelio-Ortiz,DIR
DE2022_081,Margarethe von Trotta - Zeit der Frauen,TBD,Margarethe von Trotta,DOC
DE2022_082,Der Passfälscher,TBD,Maggie Peren,DIR
DE2022_082,Der Passfälscher,TBD,André Jung,SUP
DE2022_082,Der Passfälscher,TBD,Luc Feit,SUP
DE2022_082,Der Passfälscher,TBD,Stefan Merki,MIN
DE2022_083,Nicht verrecken,TBD,Martin Gressmann,DIR
DE2022_083,Nicht verrecken,TBD,Simcha Applebaum,DOC
DE2022_083,Nicht verrecken,TBD,Guy Chataigné,DOC
DE2022_084,Ach du Scheisse!,TBD,Lukas Rinker,DIR
DE2022_084,Ach du Scheisse!,TBD,Yuki Iwamoto,MIN
DE2022_085,Der Nachname,TBD,Sönke Wortmann,DIR
DE2022_085,Der Nachname,TBD,Iris Berben,LEA
DE2022_085,Der Nachname,TBD,Christoph Maria Herbst,LEA
DE2022_085,Der Nachname,TBD,Justus von Dohnányi,LEA
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,TBD,Ali Samadi Ahadi,DIR
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,TBD,Uwe Ochsenknecht,VOI
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,TBD,Stefan Kurt,VOI
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,TBD,André Jung,VOI
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,TBD,Marco Lorenzini,VOI
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,TBD,Patrick Hastert,VOI
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,TBD,Joachim Tennstedt,VOI
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,TBD,Caroline Schreiber,VOI
DE2022_087,Werner Herzog - Radical Dreamer,TBD,Thomas von Steinaecker,DIR
DE2022_087,Werner Herzog - Radical Dreamer,TBD,Werner Herzog,DOC
DE2022_087,Werner Herzog - Radical Dreamer,TBD,Patti Smith,DOC
DE2022_087,Werner Herzog - Radical Dreamer,TBD,Carl Weathers,DOC
DE2022_087,Werner Herzog - Radical Dreamer,TBD,Wim Wenders,DOC
DE2022_087,Werner Herzog - Radical Dreamer,TBD,Nicole Kidman,DOC
DE2022_087,Werner Herzog - Radical Dreamer,TBD,Volker Schlöndorff,DOC
DE2022_087,Werner Herzog - Radical Dreamer,TBD,Thomas Mauch,DOC
DE2022_088,Rheingold,TBD,Fatih Akin,DIR
DE2022_088,Rheingold,TBD,Ugur Yücel,MIN
DE2022_089,Schweigend steht der Wald,TBD,Saralisa Volm,DIR
DE2022_089,Schweigend steht der Wald,TBD,August Zirner,SUP
DE2022_089,Schweigend steht der Wald,TBD,Johanna Bittenbinder,SUP
DE2022_089,Schweigend steht der Wald,TBD,Johannes Herrschmann,SUP
DE2022_089,Schweigend steht der Wald,TBD,Christian Hoening,MIN
DE2022_089,Schweigend steht der Wald,TBD,Astrid Polak,MIN
DE2022_089,Schweigend steht der Wald,TBD,Harry Wijnvoord,MIN
DE2022_090,"Der Russe ist einer, der Birken liebt",TBD,Pola Beck,DIR
DE2022_090,"Der Russe ist einer, der Birken liebt",TBD,Zeljka Preksavec,MIN
DE2022_090,"Der Russe ist einer, der Birken liebt",TBD,Heike Hanold-Lynch,MIN
DE2022_091,Die Frau des Dichters,TBD,Helke Misselwitz,DIR
DE2022_091,Die Frau des Dichters,TBD,Güler Yücel,DOC
DE2022_092,Hui Buh und das Hexenschloss,TBD,Sebastian Niemann,DIR
DE2022_092,Hui Buh und das Hexenschloss,TBD,Christoph Maria Herbst,SUP
DE2022_092,Hui Buh und das Hexenschloss,TBD,Charlotte Schwab,SUP
DE2022_092,Hui Buh und das Hexenschloss,TBD,Carmen-Maja Antoni,MIN
DE2022_093,Wer gräbt den Bestatter ein?,TBD,Andreas Schmidbauer,DIR
DE2022_093,Wer gräbt den Bestatter ein?,TBD,Tanja Schmidbauer,DIR
DE2022_093,Wer gräbt den Bestatter ein?,TBD,Thomas Kress,LEA
DE2022_093,Wer gräbt den Bestatter ein?,TBD,Angelika Sedlmeier,LEA
DE2022_093,Wer gräbt den Bestatter ein?,TBD,Uli Bauer,SUP
DE2022_093,Wer gräbt den Bestatter ein?,TBD,Astrid Polak,SUP
