film_id,nat_title,character_id,person_id,ch_age,ch_gender,ch_sexuality,ch_porigin,ch_class,ch_profession,ch_ability,assisted_mobility
FR2023_191,Inestimable,FR2023_191_02,Philippe Corti,3,M,HE,WWE,MC,,AB,N
FR2023_193,Monsieur le maire,FR2023_193_01,Clovis Cornillac,2,M,HE,WWE,MC,EM,AB,N
FR2023_194,L'Abbé Pierre : Une vie de combat,FR2023_194_01,Benjamin Lavernhe,5,M,,WWE,MC,,AB,N
FR2023_195,La Passion de Dodin Bouffant,FR2023_195_01,Juliette Binoche,2,F,HE,WWE,LM,EM,AB,N
FR2023_197,Comme par magie,FR2023_197_01,Gérard Jugnot,3,M,HE,WWE,MC,RE,AB,N
FR2023_198,Et la fête continue !,FR2023_198_01,Ariane Ascaride,3,F,HE,WWE,MC,EM,AB,N
FR2023_198,Et la fête continue !,FR2023_198_02,Jean-Pierre Darroussin,3,M,HE,WWE,MC,RE,AB,N
FR2023_202,Gueules noires,FR2023_202_01,Samuel Le Bihan,2,M,,WWE,LM,EM,AB,N
FR2023_202,Gueules noires,FR2023_202_02,Jean-Hugues Anglade,3,M,,WWE,UM,EM,AB,N
FR2023_202,Gueules noires,FR2023_202_03,Philippe Torreton,2,M,,WWE,UC,EM,AB,N
FR2023_207,L'Arche de Noé,FR2023_207_01,Valérie Lemercier,2,F,,WWE,MC,EM,AB,N
FR2023_213,Noël joyeux,FR2023_213_01,Franck Dubosc,2,M,HE,WWE,UM,,AB,N
FR2023_213,Noël joyeux,FR2023_213_02,Emmanuelle Devos,2,F,HE,WWE,UM,,AB,N
FR2023_216,Les Trois Mousquetaires : Milady,FR2023_216_01,Vincent Cassel,2,M,HE,WWE,MC,EM,AB,N
FR2023_223,Ma France à moi,FR2023_223_01,Fanny Ardant,3,F,HE,WWE,UM,RE,AB,N
FR2023_227,Une affaire d'honneur,FR2023_227_01,Roschdy Zem,2,M,,NAF,UM,EM,AB,N
FR2023_229,5 hectares,FR2023_229_01,Lambert Wilson,3,M,HE,WWE,UM,EM,AB,N
FR2022_002,Adieu Monsieur Haffmann,FR2022_002_01,Daniel Auteuil,3,M,HE,WWE,UM,SE,AB,N
FR2022_004,Le Cygne des héros,FR2022_004_01,Raphaël Almosni,3,M,HE,WWE,MC,RE,AB,N
FR2022_005,Ouistreham,FR2022_005_01,Juliette Binoche,2,F,,WWE,UC,SE,AB,N
FR2022_007,Sans toi,FR2022_007_01,Thierry Godard,2,M,HE,WWE,UC,SE,AB,N
FR2022_008,"Eurídice, là-bas...",FR2022_008_01,François Frappier,3,M,HE,WWE,MC,EM,AB,N
FR2022_010,L'amour c'est mieux que la vie,FR2022_010_01,Gérard Darmon,3,M,HE,NAF,UM,,CI,N
FR2022_010,L'amour c'est mieux que la vie,FR2022_010_02,Philippe Lellouche,2,M,,WWE,UM,,AB,N
FR2022_010,L'amour c'est mieux que la vie,FR2022_010_03,Sandrine Bonnaire,2,F,HE,WWE,UM,SE,AB,N
FR2022_011,La Place d'une autre,FR2022_011_01,Sabine Azéma,3,F,HE,WWE,UC,UN,AB,N
FR2022_013,Rumba la vie,FR2022_013_01,Franck Dubosc,2,M,HE,WWE,LM,EM,AB,N
FR2022_015,Adieu Paris,FR2022_015_01,Pierre Arditi,4,M,HE,WWE,UC,SE,AB,N
FR2022_015,Adieu Paris,FR2022_015_02,Benoît Poelvoorde,2,M,HE,WWE,UC,SE,AB,N
FR2022_015,Adieu Paris,FR2022_015_03,Bernard Le Coq,3,M,HE,WWE,UC,SE,AB,N
FR2022_015,Adieu Paris,FR2022_015_04,Bernard Murat,4,M,HE,WWE,UC,SE,AB,N
FR2022_016,Les Promesses,FR2022_016_01,Isabelle Huppert,3,F,,WWE,UC,SE,AB,N
FR2022_017,Presque,FR2022_017_01,Bernard Campan,3,M,,WWE,UM,SE,AB,N
FR2022_021,Les Jeunes Amants,FR2022_021_01,Fanny Ardant,3,F,HE,WWE,UM,RE,AB,N
FR2022_024,Enquête sur un scandale d'État,FR2022_024_01,Roschdy Zem,2,M,,NAF,UM,EM,AB,N
FR2022_024,Enquête sur un scandale d'État,FR2022_024_02,Vincent Lindon,3,M,,WWE,UC,EM,AB,N
FR2022_029,Vous ne désirez que moi,FR2022_029_01,Emmanuelle Devos,2,F,,WWE,MC,EM,AB,N
FR2022_030,After Blue (Paradis sale),FR2022_030_01,Elina Löwensohn,2,F,,WEE,,UN,AB,N
FR2022_031,King,FR2022_031_01,Gérard Darmon,3,M,HE,NAF,MC,RE,AB,N
FR2022_035,Un autre monde,FR2022_035_01,Vincent Lindon,3,M,HE,WWE,UC,EM,AB,N
FR2022_036,Compagnons,FR2022_036_01,Agnès Jaoui,3,F,,WWE,MC,SE,AB,N
FR2022_038,Maigret,FR2022_038_01,Gérard Depardieu,3,M,HE,WWE,UM,EM,AB,N
FR2022_039,Selon la police,FR2022_039_01,Patrick d'Assumçao,3,M,,WWE,MC,EM,AB,N
FR2022_040,Zaï Zaï Zaï Zaï,FR2022_040_01,Jean-Paul Rouve,2,M,HE,WWE,UC,SE,AB,N
FR2022_042,Robuste,FR2022_042_01,Gérard Depardieu,3,M,HE,WWE,UC,SE,AB,N
FR2022_043,Viens je t'emmène,FR2022_043_01,Noémie Lvovsky,2,F,HE,WWE,MC,SE,AB,N
FR2022_048,Murder Party,FR2022_048_01,Eddy Mitchell,4,M,HE,WWE,UC,SE,AB,N
FR2022_048,Murder Party,FR2022_048_02,Miou-Miou,3,F,HE,WWE,UC,UN,AB,N
FR2022_049,Permis de construire,FR2022_049_01,Didier Bourdon,3,M,HE,WWE,UM,SE,AB,N
FR2022_051,Alors on danse,FR2022_051_01,Michèle Laroque,3,F,HE,WWE,UM,UN,AB,N
FR2022_051,Alors on danse,FR2022_051_02,Isabelle Nanty,3,F,HE,WWE,LM,,AB,N
FR2022_054,Notre-Dame brûle,FR2022_054_01,Samuel Labarthe,2,M,,WWE,UC,EM,AB,N
FR2022_054,Notre-Dame brûle,FR2022_054_02,Jean-Paul Bordes,2,M,,WWE,UC,EM,AB,N
FR2022_055,Trois fois rien,FR2022_055_01,Philippe Rebbot,2,M,,WWE,LC,UN,AB,N
FR2022_061,Une mère,FR2022_061_01,Karin Viard,2,F,HE,WWE,MC,,AB,N
FR2022_063,Le Monde d'hier,FR2022_063_01,Denis Podalydès,2,M,,WWE,UC,EM,AB,N
FR2022_067,Qu'est-ce qu'on a tous fait au bon Dieu ?,FR2022_067_01,Christian Clavier,3,M,HE,WWE,UC,RE,AB,N
FR2022_067,Qu'est-ce qu'on a tous fait au bon Dieu ?,FR2022_067_02,Chantal Lauby,3,F,HE,WWE,UC,RE,AB,N
FR2022_070,Vortex,FR2022_070_01,Dario Argento,4,M,HE,WWE,MC,RE,AB,N
FR2022_070,Vortex,FR2022_070_02,Françoise Lebrun,4,F,HE,WWE,MC,RE,AB,N
FR2022_075,Les Sans-dents,FR2022_075_01,Yolande Moreau,3,F,HE,WWE,LC,UN,AB,N
FR2022_075,Les Sans-dents,FR2022_075_02,Gustave Kervern,3,M,HE,WWE,LC,UN,AB,N
FR2022_080,Ténor,FR2022_080_01,Michèle Laroque,3,F,,WWE,UM,EM,AB,N
FR2022_083,On sourit pour la photo,FR2022_083_01,Jacques Gamblin,3,M,HE,WWE,MC,RE,AB,N
FR2022_085,J'adore ce que vous faites,FR2022_085_01,Gérard Lanvin,3,M,,WWE,UC,SE,AB,N
FR2022_093,Champagne !,FR2022_093_01,Stéphane De Groodt,2,M,HE,WWE,UM,,AB,N
FR2022_096,Incroyable mais vrai,FR2022_096_01,Alain Chabat,2,M,HE,WWE,UM,EM,AB,N
FR2022_098,L'Homme parfait,FR2022_098_01,Didier Bourdon,2,M,HE,WWE,MC,UN,AB,N
FR2022_106,Ducobu Président !,FR2022_106_01,Élie Semoun,2,M,,NAF,MC,EM,AB,N
FR2022_109,Joyeuse retraite ! 2,FR2022_109_01,Michèle Laroque,3,F,HE,WWE,MC,RE,AB,N
FR2022_109,Joyeuse retraite ! 2,FR2022_109_02,Thierry Lhermitte,3,M,HE,WWE,MC,RE,AB,N
FR2022_110,Magdala,FR2022_110_01,Elsa Wolliaston,4,F,HE,BLA,LC,UN,AB,N
FR2022_111,L'Année du requin,FR2022_111_01,Kad Merad,3,M,HE,NAF,MC,RE,AB,N
FR2022_113,Les Vieux Fourneaux 2 : Bons pour l'asile,FR2022_113_01,Pierre Richard,3,M,HE,WWE,MC,RE,TD,Y
FR2022_113,Les Vieux Fourneaux 2 : Bons pour l'asile,FR2022_113_02,Eddy Mitchell,3,M,HE,WWE,MC,RE,AB,N
FR2022_113,Les Vieux Fourneaux 2 : Bons pour l'asile,FR2022_113_03,Bernard Le Coq,3,M,HE,WWE,MC,RE,AB,N
FR2022_114,Les Volets verts,FR2022_114_01,Gérard Depardieu,3,M,HE,WWE,UC,SE,AB,N
FR2022_115,Avec amour et acharnement,FR2022_115_01,Juliette Binoche,2,F,HE,WWE,UM,EM,AB,N
FR2022_115,Avec amour et acharnement,FR2022_115_02,Vincent Lindon,2,M,HE,WWE,UM,EM,AB,N
FR2022_120,Le Tigre et le Président,FR2022_120_01,Jacques Gamblin,3,M,HE,WWE,UC,EM,AB,N
FR2022_120,Le Tigre et le Président,FR2022_120_02,André Dussollier,4,M,HE,WWE,UC,EM,AB,N
FR2022_123,À propos de Joan,FR2022_123_01,Isabelle Huppert,3,F,HE,WWE,UM,RE,AB,N
FR2022_124,Canailles,FR2022_124_01,François Cluzet,3,M,,WWE,LM,UN,AB,N
FR2022_124,Canailles,FR2022_124_02,José Garcia,2,M,,WWE,MC,EM,AB,N
FR2022_125,Citoyen d'honneur,FR2022_125_01,Kad Merad,2,M,HE,NAF,UC,SE,AB,N
FR2022_129,Les Enfants des autres,FR2022_129_01,Roschdy Zem,2,M,HE,NAF,UM,EM,AB,N
FR2022_131,Une belle course,FR2022_131_01,Line Renaud,4,F,HE,WWE,MC,RE,AB,N
FR2022_135,Maria rêve,FR2022_135_01,Karin Viard,2,F,HE,WWE,LM,EM,AB,N
FR2022_138,L'Origine du mal,FR2022_138_01,Jacques Weber,3,M,HE,WWE,UC,SE,AB,N
FR2022_142,Une femme de notre temps,FR2022_142_01,Sophie Marceau,2,F,HE,WWE,UM,EM,AB,N
FR2022_143,L'Innocent,FR2022_143_01,Anouk Grinberg,2,F,HE,WWE,MC,RE,AB,N
FR2022_143,L'Innocent,FR2022_143_02,Roschdy Zem,2,M,HE,NAF,MC,SE,AB,N
FR2022_146,"Simone, le voyage du siècle",FR2022_146_01,Elsa Zylberstein,5,F,HE,WWE,UC,EM,AB,N
FR2022_148,Belle et Sébastien : Nouvelle génération,FR2022_148_01,Michèle Laroque,3,F,,WWE,MC,SE,AB,N
FR2022_149,Le Nouveau Jouet,FR2022_149_01,Daniel Auteuil,3,M,HE,WWE,UC,SE,AB,N
FR2022_154,Plancha,FR2022_154_01,Lambert Wilson,2,M,HE,WWE,MC,EM,AB,N
FR2022_154,Plancha,FR2022_154_02,Franck Dubosc,2,M,HE,WWE,MC,EM,AB,N
FR2022_154,Plancha,FR2022_154_03,Guillaume de Tonquédec,2,M,HE,WWE,MC,EM,AB,N
FR2022_156,Mascarade,FR2022_156_01,Isabelle Adjani,3,F,HE,WWE,UC,SE,AB,N
FR2022_162,Pétaouchnok,FR2022_162_01,Philippe Rebbot,2,M,,WWE,LM,SE,AB,N
FR2022_173,Les Miens,FR2022_173_01,Sami Bouajila,2,M,HE,NAF,MC,EM,TD,N
FR2022_173,Les Miens,FR2022_173_02,Roschdy Zem,2,M,HE,NAF,UC,EM,AB,N
FR2022_179,Le Torrent,FR2022_179_01,André Dussollier,4,M,HE,WWE,MC,RE,AB,N
FR2022_181,Maestro(s),FR2022_181_01,Yvan Attal,2,M,HE,WWE,UC,SE,AB,N
FR2022_181,Maestro(s),FR2022_181_02,Pierre Arditi,4,M,HE,WWE,UC,SE,AB,N
FR2022_186,Le Petit Piaf,FR2022_186_01,Marc Lavoine,3,M,,WWE,UC,SE,AB,N
FR2021_002,L'Étreinte,FR2021_002_01,Emmanuelle Béart,2,F,HE,WWE,MC,UN,AB,N
FR2021_008,Chacun chez soi,FR2021_008_01,Michèle Laroque,3,F,HE,WWE,MC,RE,AB,N
FR2021_009,Des hommes,FR2021_009_01,Gérard Depardieu,3,M,HE,WWE,MC,RE,AB,N
FR2021_009,Des hommes,FR2021_009_02,Catherine Frot,3,F,HE,WWE,MC,RE,AB,N
FR2021_009,Des hommes,FR2021_009_03,Jean-Pierre Darroussin,3,M,HE,WWE,MC,RE,AB,N
FR2021_011,Villa Caprice,FR2021_011_01,Niels Arestrup,3,M,HO,WWE,UC,SE,AB,N
FR2021_011,Villa Caprice,FR2021_011_02,Patrick Bruel,2,M,HE,WWE,UC,SE,AB,N
FR2021_018,Les 2 Alfred,FR2021_018_01,Denis Podalydès,2,M,HE,WWE,MC,EM,AB,N
FR2021_020,Un tour chez ma fille,FR2021_020_01,Josiane Balasko,3,F,HE,WWE,MC,RE,AB,N
FR2021_024,Tokyo Shaking,FR2021_024_01,Karin Viard,2,F,HE,WWE,UM,EM,AB,N
FR2021_025,La Fine Fleur,FR2021_025_01,Catherine Frot,3,F,HE,WWE,UM,SE,AB,N
FR2021_026,Le Sens de la famille,FR2021_026_01,Franck Dubosc,2,M,HE,WWE,MC,EM,AB,N
FR2021_028,Soeurs,FR2021_028_01,Isabelle Adjani,2,F,HE,WWE,MC,,AB,N
FR2021_033,Bergman Island,FR2021_033_01,Tim Roth,2,M,HE,WWE,UM,SE,AB,N
FR2021_035,Mystère à Saint-Tropez,FR2021_035_01,Christian Clavier,3,M,HE,WWE,UM,EM,AB,N
FR2021_035,Mystère à Saint-Tropez,FR2021_035_02,Benoît Poelvoorde,2,M,HE,WWE,UC,SE,AB,N
FR2021_036,Titane,FR2021_036_01,Vincent Lindon,2,M,HE,WWE,MC,EM,AB,N
FR2021_039,"Onoda, 10 000 nuits dans la jungle",FR2021_039_01,Kanji Tsuda,3,M,HE,EAS,LM,EM,AB,N
FR2021_039,"Onoda, 10 000 nuits dans la jungle",FR2021_039_02,Tetsuya Chiba,3,M,HE,EAS,LM,EM,AB,N
FR2021_040,C'est la vie,FR2021_040_01,Josiane Balasko,3,F,HE,WWE,MC,EM,AB,N
FR2021_042,Profession du père,FR2021_042_01,Benoît Poelvoorde,2,M,HE,WWE,MC,EM,AB,N
FR2021_045,Messe basse,FR2021_045_01,Jacqueline Bisset,3,F,HE,WWE,UM,RE,AB,N
FR2021_047,C'est quoi ce papy ?!,FR2021_047_01,Chantal Ladesou,3,F,HE,WWE,MC,RE,AB,N
FR2021_047,C'est quoi ce papy ?!,FR2021_047_02,Patrick Chesnais,3,M,HE,WWE,MC,RE,AB,N
FR2021_051,Attention au départ,FR2021_051_01,André Dussollier,3,M,HE,WWE,MC,RE,AB,N
FR2021_053,Les Fantasmes,FR2021_053_01,Karin Viard,2,F,HE,WWE,MC,EM,AB,N
FR2021_053,Les Fantasmes,FR2021_053_02,Carole Bouquet,2,F,HO,WWE,MC,,AB,N
FR2021_053,Les Fantasmes,FR2021_053_03,Monica Bellucci,2,F,HO,WWE,MC,,AB,N
FR2021_053,Les Fantasmes,FR2021_053_04,Denis Podalydès,2,M,HE,WWE,MC,,AB,N
FR2021_060,Un triomphe,FR2021_060_01,Kad Merad,2,M,HE,NAF,LM,SE,AB,N
FR2021_061,Boîte noire,FR2021_061_01,André Dussollier,3,M,HE,WWE,UM,EM,AB,N
FR2021_066,L'Origine du monde,FR2021_066_01,Karin Viard,2,F,HE,WWE,UM,,AB,N
FR2021_068,Les Amours d'Anaïs,FR2021_068_01,Denis Podalydès,2,M,HE,WWE,UM,,AB,N
FR2021_068,Les Amours d'Anaïs,FR2021_068_02,Valeria Bruni Tedeschi,2,F,BI,WWE,UM,SE,AB,N
FR2021_069,Pourris gâtés,FR2021_069_01,Gérard Jugnot,3,M,HE,WWE,UC,SE,AB,N
FR2021_072,Tout s'est bien passé,FR2021_072_01,André Dussollier,4,M,BI,WWE,MC,RE,CI,N
FR2021_072,Tout s'est bien passé,FR2021_072_02,Sophie Marceau,2,F,HE,WWE,UM,SE,AB,N
FR2021_073,Cette musique ne joue pour personne,FR2021_073_01,Gustave Kervern,3,M,HE,WWE,LM,EM,AB,N
FR2021_073,Cette musique ne joue pour personne,FR2021_073_02,Bouli Lanners,3,M,HE,WWE,LM,EM,AB,N
FR2021_075,Eugénie Grandet,FR2021_075_01,Olivier Gourmet,3,M,HE,WWE,UC,SE,AB,N
FR2021_079,Gaza mon amour,FR2021_079_01,Salim Daw,3,M,HE,MEA,LM,SE,AB,N
FR2021_079,Gaza mon amour,FR2021_079_02,Hiam Abbass,3,F,HE,MEA,LM,SE,AB,N
FR2021_081,Tralala,FR2021_081_01,Mathieu Amalric,2,M,HE,WWE,LC,UN,AB,N
FR2021_084,L'Homme de la cave,FR2021_084_01,François Cluzet,3,M,HE,WWE,MC,UN,AB,N
FR2021_091,Les Héroïques,FR2021_091_01,François Creton,2,M,HE,WWE,LM,UN,AB,N
FR2021_095,La Fracture,FR2021_095_01,Valeria Bruni Tedeschi,2,F,HO,WWE,UM,,TD,Y
FR2021_103,Aline,FR2021_103_01,Valérie Lemercier,5,F,HE,WWE,UC,SE,AB,N
FR2021_105,Haute Couture,FR2021_105_01,Nathalie Baye,3,F,HE,WWE,UM,EM,AB,N
FR2021_108,Les Bodin's en Thaïlande,FR2021_108_01,Vincent Dubois,4,F,HE,WWE,LM,RE,AB,N
FR2021_110,Oranges sanguines,FR2021_110_01,Denis Podalydès,2,M,HE,WWE,UC,SE,AB,N
FR2021_112,De son vivant,FR2021_113_01,Catherine Deneuve,3,F,HE,WWE,MC,RE,AB,N
FR2021_115,La Pièce rapportée,FR2021_116_01,Josiane Balasko,3,F,HE,WWE,UC,UN,AB,N
FR2021_120,Les Tuche 4,FR2021_121_01,Isabelle Nanty,2,F,HE,WWE,LM,UN,AB,N
FR2021_122,Rose,FR2021_123_01,Françoise Fabian,4,F,HE,WWE,MC,RE,AB,N
FR2021_124,Mes très chers enfants,FR2021_126_01,Josiane Balasko,3,F,HE,WWE,MC,RE,AB,N
FR2021_124,Mes très chers enfants,FR2021_126_02,Didier Bourdon,3,M,HE,WWE,MC,RE,AB,N
FR2021_128,Mince alors 2 !,FR2021_130_01,Charlotte de Turckheim,3,F,HE,WWE,MC,SE,AB,N
FR2021_128,Mince alors 2 !,FR2021_130_02,Catherine Hosmalin,3,F,HE,WWE,MC,SE,AB,N
FR2021_130,Tromperie,FR2021_132_01,Denis Podalydès,2,M,HE,WWE,UM,SE,AB,N
FR2020_003,Sol,FR2020_003_01,Chantal Lauby,3,F,HE,WWE,UM,SE,AB,N
FR2020_006,Une belle équipe,FR2020_006_01,Kad Merad,2,M,HE,NAF,MC,EM,AB,N
FR2020_008,Je ne rêve que de vous,FR2020_008_01,Hippolyte Girardot,3,M,HE,WWE,UC,EM,AB,N
FR2020_015,Les Traducteurs,FR2020_015_01,Lambert Wilson,3,M,,WWE,UC,EM,AB,N
FR2020_016,L'Esprit de famille,FR2020_016_01,François Berléand,3,M,HE,WWE,UM,RE,AB,N
FR2020_016,L'Esprit de famille,FR2020_016_02,Josiane Balasko,3,F,HE,WWE,UM,RE,AB,N
FR2020_019,Les Mélancolies de Sade,FR2020_019_01,Didier Sauvegrain,3,M,HE,WWE,UC,SE,AB,N
FR2020_020,Ducobu 3,FR2020_020_01,Élie Semoun,2,M,,NAF,MC,EM,AB,N
FR2020_021,#jesuislà,FR2020_021_01,Alain Chabat,3,M,HE,WWE,UM,SE,AB,N
FR2020_027,La Fille au bracelet,FR2020_027_01,Roschdy Zem,2,M,HE,NAF,UM,EM,AB,N
FR2020_028,Deux,FR2020_028_01,Barbara Sukowa,3,F,HO,WWE,UM,RE,AB,N
FR2020_028,Deux,FR2020_028_02,Martine Chevallier,3,F,HO,WWE,UM,RE,TD,N
FR2020_029,10 jours sans maman,FR2020_029_01,Franck Dubosc,2,M,HE,WWE,UC,EM,AB,N
FR2020_032,Mine de rien,FR2020_032_01,Philippe Rebbot,2,M,HE,WWE,LM,UN,AB,N
FR2020_036,De Gaulle,FR2020_036_01,Lambert Wilson,2,M,HE,WWE,UC,EM,AB,N
FR2020_037,Papi Sitter,FR2020_037_01,Gérard Lanvin,3,M,HE,WWE,MC,RE,AB,N
FR2020_037,Papi Sitter,FR2020_037_02,Olivier Marchal,3,M,HE,WWE,LM,RE,AB,N
FR2020_039,La Bonne Épouse,FR2020_039_01,Juliette Binoche,2,F,HE,WWE,UC,SE,AB,N
FR2020_042,Les Parfums,FR2020_042_01,Emmanuelle Devos,2,F,HE,WWE,UC,SE,AB,N
FR2020_051,Terrible Jungle,FR2020_051_01,Catherine Deneuve,4,F,HE,WWE,UC,SE,AB,N
FR2020_056,Belle-fille,FR2020_056_01,Miou-Miou,3,F,HE,WWE,MC,RE,AB,N
FR2020_058,Effacer l'historique,FR2020_058_01,Denis Podalydès,2,M,HE,WWE,LM,EM,AB,N
FR2020_058,Effacer l'historique,FR2020_058_02,Corinne Masiero,2,F,HE,WWE,LM,EM,AB,N
FR2020_060,Poissonsexe,FR2020_060_01,Gustave Kervern,2,M,HE,WWE,UM,EM,AB,N
FR2020_061,La Daronne,FR2020_061_01,Isabelle Huppert,2,F,,WWE,MC,SE,AB,N
FR2020_063,Un soupçon d'amour,FR2020_063_01,Marianne Basler,2,F,HE,WWE,UC,SE,AB,N
FR2020_063,Un soupçon d'amour,FR2020_063_02,Fabienne Babe,3,F,HE,WWE,UC,SE,AB,N
FR2020_063,Un soupçon d'amour,FR2020_063_03,Jean-Philippe Puymartin,3,M,HE,WWE,UC,SE,AB,N
FR2020_068,J'irai mourir dans les Carpates,FR2020_068_01,Antoine de Maximy,3,M,HE,WWE,UC,SE,AB,N
FR2020_072,Boutchou,FR2020_073_01,Carole Bouquet,3,F,HE,WWE,UM,RE,AB,N
FR2020_072,Boutchou,FR2020_073_02,Gérard Darmon,3,M,HE,WWE,UM,RE,AB,N
FR2020_072,Boutchou,FR2020_073_03,Clémentine Célarié,3,F,HE,WWE,UM,RE,AB,N
FR2020_072,Boutchou,FR2020_073_04,Pascal N'zonzi,3,M,HE,WWE,UM,RE,AB,N
FR2020_074,Mon cousin,FR2020_075_01,Vincent Lindon,3,M,HE,WWE,UC,SE,AB,N
FR2020_085,Adieu les cons,FR2020_086_01,Albert Dupontel,2,M,,WWE,UM,EM,AB,N
FR2020_092,Sous les étoiles de Paris,FR2020_093_01,Catherine Frot,3,F,,WWE,LC,UN,AB,N
FR2020_093,Garçon chiffon,FR2020_094_01,Nathalie Baye,3,F,HE,WWE,MC,RE,AB,N
FR2019_002,Un beau voyou,FR2019_002_01,Charles Berling,3,M,HE,WWE,UM,EM,AB,N
FR2019_003,Les Invisibles,FR2019_003_01,Corinne Masiero,2,F,,WWE,MC,EM,AB,N
FR2019_004,Edmond,FR2019_004_01,Olivier Gourmet,2,M,,WWE,UC,SE,AB,N
FR2019_008,L'Incroyable Histoire du facteur Cheval,FR2019_008_01,Jacques Gamblin,5,M,HE,WWE,LM,EM,AB,N
FR2019_009,Doubles Vies,FR2019_009_01,Juliette Binoche,2,F,HE,WWE,UC,SE,AB,N
FR2019_010,Holy Lands,FR2019_010_01,James Caan,4,M,HE,WNA,MC,SE,AB,N
FR2019_011,Une jeunesse dorée,FR2019_011_01,Isabelle Huppert,2,F,BI,WWE,UC,UN,AB,N
FR2019_015,L'Ordre des médecins,FR2019_015_01,Marthe Keller,3,F,HE,WWE,MC,RE,CI,N
FR2019_018,Alien Crystal Palace,FR2019_018_01,Arielle Dombasle,3,F,,WWE,UM,SE,AB,N
FR2019_020,Qu'est-ce qu'on a encore fait au bon Dieu ?,FR2019_020_01,Christian Clavier,3,M,HE,WWE,UC,RE,AB,N
FR2019_020,Qu'est-ce qu'on a encore fait au bon Dieu ?,FR2019_020_02,Chantal Lauby,3,F,HE,WWE,UC,RE,AB,N
FR2019_021,Les Estivants,FR2019_021_01,Valeria Bruni Tedeschi,2,F,HE,WWE,UM,SE,AB,N
FR2019_028,Une intime conviction,FR2019_028_01,Olivier Gourmet,2,M,HE,WWE,UC,SE,AB,N
FR2019_030,La Dernière Folie de Claire Darling,FR2019_030_01,Catherine Deneuve,4,F,HE,WWE,UM,RE,AB,N
FR2019_031,All Inclusive,FR2019_031_01,Franck Dubosc,2,M,HE,WWE,MC,,AB,N
FR2019_032,Deux Fils,FR2019_032_01,Benoît Poelvoorde,2,M,HE,WWE,UM,SE,AB,N
FR2019_034,"Moi, maman, ma mère et moi",FR2019_034_01,Philippe Rebbot,2,M,HE,WWE,MC,,AB,N
FR2019_041,Celle que vous croyez,FR2019_041_01,Juliette Binoche,2,F,HE,WWE,UM,EM,AB,N
FR2019_043,Le Mystère Henri Pick,FR2019_043_01,Fabrice Luchini,3,M,,WWE,UC,SE,AB,N
FR2019_049,On ment toujours à ceux qu'on aime,FR2019_049_01,Fionnula Flanagan,4,F,HE,WNA,UM,RE,AB,N
FR2019_049,On ment toujours à ceux qu'on aime,FR2019_049_02,Marthe Keller,3,F,HE,WWE,UM,RE,AB,N
FR2019_050,Rebelles,FR2019_050_01,Yolande Moreau,3,F,,WWE,LM,EM,AB,N
FR2019_052,Convoi exceptionnel,FR2019_052_01,Gérard Depardieu,3,M,,WWE,LC,UN,AB,N
FR2019_052,Convoi exceptionnel,FR2019_052_02,Christian Clavier,3,M,,WWE,UC,,AB,N
FR2019_053,Qui m'aime me suive !,FR2019_053_01,Daniel Auteuil,3,M,HE,WWE,MC,RE,AB,N
FR2019_053,Qui m'aime me suive !,FR2019_053_02,Catherine Frot,3,F,HE,WWE,MC,RE,AB,N
FR2019_053,Qui m'aime me suive !,FR2019_053_03,Bernard Le Coq,3,M,HE,WWE,MC,RE,AB,N
FR2019_056,Dernier Amour,FR2019_056_01,Vincent Lindon,2,M,HE,WWE,UC,UN,AB,N
FR2019_069,"Tanguy, le retour",FR2019_069_01,Sabine Azéma,3,F,HE,WWE,MC,RE,AB,N
FR2019_069,"Tanguy, le retour",FR2019_069_02,André Dussollier,3,M,HE,WWE,MC,RE,AB,N
FR2019_070,Blanche comme neige,FR2019_070_01,Isabelle Huppert,3,F,,WWE,UC,SE,AB,N
FR2019_072,Just a Gigolo,FR2019_072_01,Kad Merad,2,M,HE,NAF,UC,UN,AB,N
FR2019_073,Raoul Taburin,FR2019_073_01,Benoît Poelvoorde,2,M,HE,WWE,MC,SE,AB,N
FR2019_077,L'Adieu à la nuit,FR2019_077_01,Catherine Deneuve,4,F,HE,WWE,MC,RE,AB,N
FR2019_082,Nous finirons ensemble,FR2019_082_01,François Cluzet,2,M,HE,WWE,UC,SE,AB,N
FR2019_089,Cold Blood Legacy : La mémoire du sang,FR2019_089_01,Jean Reno,3,M,,WWE,MC,RE,AB,N
FR2019_094,Les Plus Belles Années d'une vie,FR2019_094_01,Jean-Louis Trintignant,4,M,HE,WWE,MC,RE,PD,Y
FR2019_094,Les Plus Belles Années d'une vie,FR2019_094_02,Anouk Aimée,4,F,HE,WWE,MC,RE,AB,N
FR2019_097,Venise n'est pas en Italie,FR2019_097_01,Benoît Poelvoorde,2,M,HE,WWE,LM,EM,AB,N
FR2019_105,Le Chant de la couleuvre,FR2019_105_01,Miklos Bacs,2,M,,WEE,MC,EM,AB,N
FR2019_110,Beaux-parents,FR2019_110_01,Josiane Balasko,3,F,HE,WWE,MC,RE,AB,N
FR2019_110,Beaux-parents,FR2019_110_02,Didier Bourdon,3,M,HE,WWE,MC,RE,AB,N
FR2019_120,Ibiza,FR2019_120_01,Christian Clavier,3,M,HE,WWE,UC,SE,AB,N
