film_id,nat_title,person_id,person_name,person_role
GB2018_035,Modern Life Is Rubbish,,Daniel Jerome Gill,DIR
GB2018_035,Modern Life Is Rubbish,,Sorcha Cusack,SUP
GB2018_036,"You, Me and Him",,Daisy Aitkens,DIR
GB2018_036,"You, Me and Him",,Gemma Jones,SUP
GB2018_036,"You, Me and Him",,David Warner,SUP
GB2018_036,"You, Me and Him",,Peter Davison,MIN
GB2018_036,"You, Me and Him",,Sandra Dickinson,MIN
GB2018_037,Winter Ridge,,Dom Lenoir,DIR
GB2018_037,Winter Ridge,,Michael McKell,SUP
GB2018_037,Winter Ridge,,Alan Ford,SUP
GB2018_038,One Note at a Time,,Renee Edwards,DIR
GB2018_038,One Note at a Time,,Lionel Batiste,DOC
GB2018_038,One Note at a Time,,Dr. John,DOC
GB2018_038,One Note at a Time,,Ellis Marsalis,DOC
GB2018_038,One Note at a Time,,Clarke Peters,DOC
GB2018_039,Erase and Forget,,Andrea Luka Zimmerman,DIR
GB2018_039,Erase and Forget,,Bo Gritz,DOC
GB2018_040,Back to Berlin,,Catherine Lurie,DIR
GB2018_041,Datsche,,Lara Hewitt,DIR
GB2018_041,Datsche,,Karl-Heinz Schulze,SUP
GB2018_042,Lies We Tell,,Mitu Misra,DIR
GB2018_042,Lies We Tell,,Gabriel Byrne,LEA
GB2018_042,Lies We Tell,,Harvey Keitel,SUP
GB2018_042,Lies We Tell,,Toyah Willcox,SUP
GB2018_042,Lies We Tell,,Manzar Sebhai,SUP
GB2018_043,Being Blacker,,Molly Dineen,DIR
GB2018_043,Being Blacker,,Blacker Dread,DOC
GB2018_044,Waiting for You,,Charles Garrad,DIR
GB2018_044,Waiting for You,,Fanny Ardant,LEA
GB2018_044,Waiting for You,,Abdelkrim Bahloul,SUP
GB2018_044,Waiting for You,,Fred Pearson,MIN
GB2018_045,Viking Destiny,,David L.G. Hughes,DIR
GB2018_045,Viking Destiny,,Terence Stamp,SUP
GB2018_045,Viking Destiny,,Luke Hayden,MIN
GB2018_045,Viking Destiny,,Paul Freeman,MIN
GB2018_046,Scott and Sid,,Scott Elliott,DIR
GB2018_046,Scott and Sid,,Sid Sadowskyj,DIR
GB2018_046,Scott and Sid,,David Summer,SUP
GB2018_046,Scott and Sid,,Maggie Daniels,SUP
GB2018_046,Scott and Sid,,Jerrie Anderson,SUP
GB2018_046,Scott and Sid,,Robin Colvill,MIN
GB2018_047,Amá,,Lorna Tucker,DIR
GB2018_047,Amá,,Reimert Ravenholt,DOC
GB2018_048,Stanley a Man of Variety,,Stephen Cookson,DIR
GB2018_048,Stanley a Man of Variety,,Timothy Spall,LEA
GB2018_049,Damascus Cover,,Daniel Zelik Berk,DIR
GB2018_049,Damascus Cover,,Jürgen Prochnow,SUP
GB2018_049,Damascus Cover,,John Hurt,SUP
GB2018_049,Damascus Cover,,Wolf Kahler,SUP
GB2018_049,Damascus Cover,,Hartmut Volle,MIN
GB2018_050,Vengeance,,Ross Boyask,DIR
GB2018_050,Vengeance,,Keith Allen,SUP
GB2018_050,Vengeance,,Sean Blowers,SUP
GB2018_051,New Town Utopia,,Christopher Ian Smith,DIR
GB2018_051,New Town Utopia,,Jim Broadbent,NAR
GB2018_052,The Bromley Boys,,Steve Kelly,DIR
GB2018_052,The Bromley Boys,,Jamie Foreman,SUP
GB2018_052,The Bromley Boys,,Gareth Hale,MIN
GB2018_053,Together,,Paul Duddridge,DIR
GB2018_053,Together,,Sylvia Sims,LEA
GB2018_053,Together,,Peter Bowles,LEA
GB2018_053,Together,,Amanda Barrie,SUP
GB2018_053,Together,,David Hargreaves,SUP
GB2018_053,Together,,Steve Steen,MIN
GB2018_054,My Days of Mercy,,Tali Shalom-Ezer,DIR
GB2018_054,My Days of Mercy,,Elias Koteas,SUP
GB2018_054,My Days of Mercy,,Denise Dal Vera,SUP
GB2018_055,Kaiser: The Greatest Footballer Never to Play Football,,Louis Myles,DIR
GB2018_055,Kaiser: The Greatest Footballer Never to Play Football,,Carlos Henrique Raposo,DOC
GB2018_056,Postcards from the 48%,,David Wilkinson,DIR
GB2018_056,Postcards from the 48%,,Patrick Stewart,NAR
GB2018_056,Postcards from the 48%,,Miriam Margolyes,DOC
GB2018_056,Postcards from the 48%,,Bob Geldof,DOC
GB2018_056,Postcards from the 48%,,Ian McEwan,DOC
GB2018_057,VS.,,Ed Lilly,DIR
GB2018_057,VS.,,Ruth Sheen,SUP
GB2018_058,The Spiritualist,,Carl Medland,DIR
GB2018_058,The Spiritualist,,Caroline Burns Cooke,SUP
GB2018_058,The Spiritualist,,Julie T. Wallace,SUP
GB2018_058,The Spiritualist,,Ian Reddington,MIN
GB2018_059,The Ballymurphy Precedent,,Callum Macrae,DIR
GB2018_060,Possum,,Matthew Holness,DIR
GB2018_060,Possum,,Alun Armstrong,LEA
GB2018_061,An Evening with Beverly Luff Linn,,Jim Hosking,DIR
GB2018_061,An Evening with Beverly Luff Linn,,Michael St. Michaels,SUP
GB2018_061,An Evening with Beverly Luff Linn,,Carl Solomon,MIN
GB2018_061,An Evening with Beverly Luff Linn,,Bettina Devin,MIN
GB2018_062,Surviving Christmas with the Relatives,,James Dearden,DIR
GB2018_062,Surviving Christmas with the Relatives,,Patricia Hodge,SUP
GB2018_062,Surviving Christmas with the Relatives,,James Fox,SUP
GB2018_062,Surviving Christmas with the Relatives,,Mark Tandy,SUP
GB2018_063,The Devil's Doorway,,Aislinn Clarke,DIR
GB2018_063,The Devil's Doorway,,Lalor Roddy,LEA
GB2018_063,The Devil's Doorway,,Helena Bereen,SUP
GB2018_064,My Life Story,,Julien Temple,DIR
GB2018_064,My Life Story,,Owen Lewis,DIR
GB2018_064,My Life Story,,Suggs,DOC
GB2018_064,My Life Story,,Perry Benson,DOC
GB2018_064,My Life Story,,Ashley Gunstock,DOC
GB2018_064,My Life Story,,Jean Trend,DOC
GB2018_065,Postcards from London,,Steve McLean,DIR
GB2018_065,Postcards from London,,Stephen Boxer,SUP
GB2018_065,Postcards from London,,Richard Durden,SUP
GB2018_066,McKellen: Playing the Part,,Joe Stephenson,DIR
GB2018_066,McKellen: Playing the Part,,Ian McKellen,DOC
GB2018_066,McKellen: Playing the Part,,Frances Barber,DOC
GB2018_066,McKellen: Playing the Part,,Malcolm Sinclair,DOC
GB2018_066,McKellen: Playing the Part,,Patrick Stewart,DOC
GB2018_067,The Aspern Papers,,Julien Landais,DIR
GB2018_067,The Aspern Papers,,Vanessa Redgrave,LEA
GB2018_067,The Aspern Papers,,Alessandro Bressanello,MIN
GB2018_068,Blue Iguana,,Hadi Hajaig,DIR
GB2018_068,Blue Iguana,,Peter Polycarpou,SUP
GB2018_068,Blue Iguana,,Simon Callow,SUP
GB2018_068,Blue Iguana,,Martin Muncaster,MIN
GB2018_068,Blue Iguana,,Amanda Donohue,MIN
GB2018_068,Blue Iguana,,Frances Barber,MIN
GB2018_069,The More You Ignore Me,,Keith English,DIR
GB2018_069,The More You Ignore Me,,Sheila Hancock,SUP
GB2018_069,The More You Ignore Me,,Ricky Tomlinson,SUP
GB2018_069,The More You Ignore Me,,Jo Brand,SUP
GB2018_070,Agatha And the Truth Of Murder,,Terry Loane,DIR
GB2018_070,Agatha And the Truth Of Murder,,Pippa Haywood,SUP
GB2018_070,Agatha And the Truth Of Murder,,Michael McElhatton,SUP
GB2018_070,Agatha And the Truth Of Murder,,Tim McInnerny,SUP
GB2018_071,Dark River,,Clio Barnard,DIR
GB2018_071,Dark River,,Sean Bean,SUP
GB2018_071,Dark River,,Steve Garti,MIN
GB2018_071,Dark River,,Cathy Breeze,MIN
GB2018_072,Leaning into the Wind,,Thomas Riedelsheimer,DIR
GB2018_072,Leaning into the Wind,,Andy Goldsworthy,DOC
ES2019_001,Si yo fuera rico,,Álvaro Fernández Armero,DIR
ES2019_001,Si yo fuera rico,,Antonio Resines,SUP
ES2019_001,Si yo fuera rico,,Isabel Ordaz,SUP
ES2019_001,Si yo fuera rico,,Jordi Sánchez,SUP
ES2019_002,Mientras dure la guerra,,Alejandro Amenábar,DIR
ES2019_002,Mientras dure la guerra,,Karra Elejalde,LEA
ES2019_002,Mientras dure la guerra,,Eduard Fernández,SUP
ES2019_002,Mientras dure la guerra,,Santi Prego,SUP
ES2019_002,Mientras dure la guerra,,Tito Valverde,SUP
ES2019_002,Mientras dure la guerra,,Pep Tosar,SUP
ES2019_002,Mientras dure la guerra,,Itziar Aizpuru,SUP
ES2019_003,Dolor y gloria,,Pedro Almodóvar,DIR
ES2019_003,Dolor y gloria,,Antonio Banderas,LEA
ES2019_003,Dolor y gloria,,Julieta Serrano,SUP
ES2019_003,Dolor y gloria,,Susi Sánchez,SUP
ES2019_003,Dolor y gloria,,Pedro Casablanc,MIN
ES2019_004,Perdiendo el Este,,Paco Caballero,DIR
ES2019_004,Perdiendo el Este,,Carmen Machi,SUP
ES2019_004,Perdiendo el Este,,Leo Harlem,SUP
ES2019_005,Quien a hierro mata,,Paco Plaza,DIR
ES2019_005,Quien a hierro mata,,Xan Cejudo,SUP
ES2019_005,Quien a hierro mata,,"Xosé Luís Bernal ""Farruco""",MIN
ES2019_006,Adiós,,Paco Cabezas,DIR
ES2019_006,Adiós,,Carlos Bardem,SUP
ES2019_006,Adiós,,Consuelo Trujillo,MIN
ES2019_007,Legado en los huesos,,Fernando González Molina,DIR
ES2019_007,Legado en los huesos,,Imanol Arias,SUP
ES2019_007,Legado en los huesos,,Susi Sánchez,SUP
ES2019_007,Legado en los huesos,,Ana Wagener,SUP
ES2019_007,Legado en los huesos,,Itziar Aizpuru,SUP
ES2019_007,Legado en los huesos,,Pedro Casablanc,MIN
ES2019_007,Legado en los huesos,,Francesc Orella,SUP
ES2019_007,Legado en los huesos,,Alicia Sánchez,MIN
ES2019_007,Legado en los huesos,,Colin McFarlane,MIN
ES2019_007,Legado en los huesos,,Paco Tous,MIN
ES2019_008,Los Rodríguez y el más allá,,Paco Arango,DIR
ES2019_008,Los Rodríguez y el más allá,,Plácido Domingo,SUP
ES2019_008,Los Rodríguez y el más allá,,Geraldine Chaplin,SUP
ES2019_008,Los Rodríguez y el más allá,,Rossy de Palma,SUP
ES2019_008,Los Rodríguez y el más allá,,Enrique Villén,SUP
ES2019_008,Los Rodríguez y el más allá,,Eduardo Gómez,SUP
ES2019_009,Gente que viene y bah,,Patricia Font,DIR
ES2019_009,Gente que viene y bah,,Carmen Maura,SUP
ES2019_010,La pequeña Suiza,,Kepa Sojo,DIR
ES2019_010,La pequeña Suiza,,Ramón Barea,SUP
ES2019_010,La pequeña Suiza,,Enrique Villén,SUP
ES2019_010,La pequeña Suiza,,Kandido Uranga,SUP
ES2019_010,La pequeña Suiza,,Antonio Resines,MIN
ES2019_010,La pequeña Suiza,,Karra Elejalde,MIN
ES2019_011,Lo nunca visto,,Marina Seresesky,DIR
ES2019_011,Lo nunca visto,,Kiti Mánver,SUP
ES2019_011,Lo nunca visto,,Carmen Machi,LEA
ES2019_011,Lo nunca visto,,Mariana Cordero,MIN
ES2019_011,Lo nunca visto,,Txema Blasco,MIN
ES2019_011,Lo nunca visto,,Paco Tous,SUP
ES2019_011,Lo nunca visto,,Santi Ugalde,MIN
ES2019_011,Lo nunca visto,,Enriqueta Carballeira,MIN
ES2019_012,Klaus,,Sergio Pablos,DIR
ES2019_012,Klaus,,Carlos Martínez López,DIR
ES2019_012,Klaus,,J.K. Simmons,VOI
ES2019_012,Klaus,,Joan Cusack,VOI
ES2019_013,O que arde,,Óliver Laxe,DIR
ES2019_013,O que arde,,Benedicta Sánchez,SUP
ES2019_014,Aute Retrato,,Gaizka Urresti,DIR
ES2019_014,Aute Retrato,,Luis Eduardo Aute,DOC
ES2019_014,Aute Retrato,,Borja Casani,DOC
ES2019_014,Aute Retrato,,Antonio Fraguas 'Forges',DOC
ES2019_014,Aute Retrato,,Jaime Chávarri,DOC
ES2019_014,Aute Retrato,,Silvio Rodríguez,DOC
ES2019_014,Aute Retrato,,Jesús Munárriz,DOC
ES2019_014,Aute Retrato,,Pastora Vega,DOC
ES2019_014,Aute Retrato,,Joan Manuel Serrat,DOC
ES2019_014,Aute Retrato,,Joaquín Sabina,DOC
ES2019_014,Aute Retrato,,Ana Belén,DOC
ES2019_014,Aute Retrato,,Rosa León,DOC
ES2019_014,Aute Retrato,,Massiel,DOC
ES2019_015,Historias de nuestro cine,,Antonio Resines,DIR
ES2019_015,Historias de nuestro cine,,Ana Pérez-Lorente,DIR
ES2019_015,Historias de nuestro cine,,Antonio Resines,DOC
ES2019_015,Historias de nuestro cine,,Antonio Resines,SCR
ES2019_015,Historias de nuestro cine,,Luis Alegre,DOC
ES2019_015,Historias de nuestro cine,,Ana Belén,DOC
ES2019_015,Historias de nuestro cine,,Jesús Bonilla,DOC
ES2019_015,Historias de nuestro cine,,Carlos Boyero,DOC
ES2019_015,Historias de nuestro cine,,Fernando Colomo,DOC
ES2019_015,Historias de nuestro cine,,El Gran Wyoming,DOC
ES2019_015,Historias de nuestro cine,,José Coronado,DOC
ES2019_015,Historias de nuestro cine,,Verónica Forqué,DOC
ES2019_015,Historias de nuestro cine,,José Luis García Sánchez,DOC
ES2019_015,Historias de nuestro cine,,Emilio Gutiérrez Caba,DOC
ES2019_015,Historias de nuestro cine,,Julia Gutiérrez Caba,DOC
ES2019_015,Historias de nuestro cine,,Manuel Gómez Pereira,DOC
ES2019_015,Historias de nuestro cine,,Víctor Manuel,DOC
ES2019_015,Historias de nuestro cine,,Loles León,DOC
ES2019_015,Historias de nuestro cine,,Emilio Martínez Lázaro,DOC
ES2019_015,Historias de nuestro cine,,Carmen Maura,DOC
ES2019_015,Historias de nuestro cine,,Fernando Méndez-Leite,DOC
ES2019_015,Historias de nuestro cine,,Gracia Querejeta,DOC
ES2019_016,La hija de un ladrón,,Belén Funes,DIR
ES2019_016,La hija de un ladrón,,Eduard Fernández,SUP
ES2019_017,El hoyo,,Antonia San Juan,SUP
ES2019_017,El hoyo,,Galder Gaztelu-Urrutia,DIR
ES2019_017,El hoyo,,Zorion Eguileor,SUP
ES2019_017,El hoyo,,Mario Pardo,MIN
ES2019_017,El hoyo,,Algis Arlauskas,MIN
ES2019_018,El crack cero,,José Luis Garci,DIR
ES2019_018,El crack cero,,Luisa Gavasa,SUP
ES2019_018,El crack cero,,Ramón Langa,SUP
ES2019_018,El crack cero,,Pedro Casablanc,SUP
ES2019_019,Abuelos,,Santiago Requejo,DIR
ES2019_019,Abuelos,,Carlos Iglesias,LEA
ES2019_019,Abuelos,,Roberto Álvarez,SUP
ES2019_019,Abuelos,,Ramón Barea,LEA
ES2019_019,Abuelos,,Mercedes Sampietro,SUP
ES2019_020,4 latas,,Gerardo Olivares,DIR
ES2019_020,4 latas,,Jean Reno,LEA
ES2019_020,4 latas,,Enrique San Francisco,SUP
ES2019_021,Vivir dos veces,,María Ripoll,DIR
ES2019_021,Vivir dos veces,,Oscar Martínez,LEA
ES2019_021,Vivir dos veces,,Isabel Requena,MIN
ES2019_022,El silencio del pantano,,Marc Vigil,DIR
ES2019_022,El silencio del pantano,,Carmina Barrios,SUP
ES2019_022,El silencio del pantano,,José Ángel Egido,SUP
ES2019_022,El silencio del pantano,,Pep Ricart,MIN
ES2019_023,Remember me,,Martín Rosete,DIR
ES2019_023,Remember me,,Bruce Dern,LEA
ES2019_023,Remember me,,Caroline Silhol,LEA
ES2019_023,Remember me,,Brian Cox,SUP
ES2019_023,Remember me,,Verónica Forqué,SUP
ES2019_023,Remember me,,Robert Royal,MIN
ES2019_024,Salir del ropero,,Ángeles Reiné,DIR
ES2019_024,Salir del ropero,,Verónica Forqué,LEA
ES2019_024,Salir del ropero,,Rosa Maria Sardà,LEA
ES2019_025,Agur Etxebeste,,Asier Altuna,DIR
ES2019_025,Agur Etxebeste,,Telmo Esnal,DIR
ES2019_025,Agur Etxebeste,,Elena Irureta,LEA
ES2019_025,Agur Etxebeste,,Ramón Agirre,LEA
ES2019_025,Agur Etxebeste,,Iñake Irastorza,SUP
ES2019_025,Agur Etxebeste,,Paco Sagarzazu,SUP
ES2019_025,Agur Etxebeste,,Ane Gabarain,SUP
ES2019_025,Agur Etxebeste,,Aitzpea Goenaga,SUP
ES2019_025,Agur Etxebeste,,Zorion Eguileor,SUP
ES2019_025,Agur Etxebeste,,Kandido Uranga,SUP
ES2019_025,Agur Etxebeste,,Gabriel Lechón,DIR
ES2019_026,El precio de la risa,,Enrique Cerezo,DOC
ES2019_026,El precio de la risa,,Lita Claver,DOC
ES2019_026,El precio de la risa,,Román Gubern,DOC
ES2019_026,El precio de la risa,,Emilio Gutiérrez Caba,DOC
ES2019_026,El precio de la risa,,Juan Mariné,DOC
ES2019_026,El precio de la risa,,Francesc Martínez-Soria,DOC
ES2019_026,El precio de la risa,,Mary Paz Pondal,DOC
ES2019_026,El precio de la risa,,Manolo Royo,DOC
ES2019_026,El precio de la risa,,José Sacristán,DOC
ES2019_026,El precio de la risa,,Miguel Ángel Tirado,DOC
ES2019_026,El precio de la risa,,Arturo Fernández,DOC
ES2019_027,Mario Y Los Perros,,Chema de la Peña,DIR
ES2019_027,Mario Y Los Perros,,Mario Vargas Llosa,DOC
ES2019_027,Mario Y Los Perros,,Jorge Edwards,DOC
ES2019_027,Mario Y Los Perros,,Rosa Regàs,DOC
ES2019_028,"Manolo Sanlúcar, el legado",,Juanma Suárez,DIR
ES2019_028,"Manolo Sanlúcar, el legado",,Manolo Sanlúcar,DOC
ES2019_029,Universo Pinzás,,Víctor Olid,DIR
ES2019_029,Universo Pinzás,,Juan Pinzás,DOC
ES2019_030,Cuca (Retrato de una mujer),,Carlos Navarro,DIR
ES2019_030,Cuca (Retrato de una mujer),,"Josefina Carrera Fernández ""Cuca""",DOC
ES2019_031,Se prohíbe el cante,,Paco Ortiz,DIR
ES2019_031,Se prohíbe el cante,,Félix Vazquez,DIR
ES2019_031,Se prohíbe el cante,,Tomatito,DOC
ES2019_031,Se prohíbe el cante,,Fosforito,DOC
ES2019_032,Jesús López Cobos. Música En Las Manos,,Cristina Otero Roth,DIR
ES2019_032,Jesús López Cobos. Música En Las Manos,,Jesús López Cobos,DOC
ES2019_032,Jesús López Cobos. Música En Las Manos,,Plácido Domingo,DOC
ES2019_033,Cordes,,José Luis Montesinos,DIR
ES2019_033,Cordes,,Miguel Ángel Jenner,SUP
ES2019_034,¿Qué coño está pasando?,,Marta Jaenes,DIR
ES2019_034,¿Qué coño está pasando?,,Rosa Márquez,DIR
ES2019_034,¿Qué coño está pasando?,,Rosa María Calaf,DOC
ES2019_034,¿Qué coño está pasando?,,Lidia Falcón,DOC
ES2019_035,Soñando Un Lugar,,Alfonso Kint,DIR
ES2019_036,Dolorosa Gioia,,Gonzalo López,DIR
ES2019_036,Dolorosa Gioia,,Pep Tosar,SUP
ES2019_037,"Beirut, la vie en rose",,Èric Motjer,DIR
ES2019_038,The Invocation of Enver Simaku,,Marco Lledó Escartín,DIR
ES2019_038,The Invocation of Enver Simaku,,Piro Milkani,SUP
ES2019_038,The Invocation of Enver Simaku,,Margarita Xhepa,SUP
ES2019_038,The Invocation of Enver Simaku,,Tinka Kurti,SUP
ES2019_038,The Invocation of Enver Simaku,,Viktor Zhusti,SUP
ES2019_039,El brazalete de oro,,José Manuel Fernández-Jardón,DIR
ES2019_039,El brazalete de oro,,Luis Fernández-Jardón,DIR
ES2019_039,El brazalete de oro,,Emilio Linder,SUP
ES2019_039,El brazalete de oro,,Alonso Posadas,SUP
ES2019_040,La felicidad de los perros,,David Hernández,DIR
ES2019_040,La felicidad de los perros,,Santi Prego,SUP
ES2019_040,La felicidad de los perros,,Mariana Carballal,MIN
ES2019_041,Goodbye Ringo,,Pere Marzo,DIR
ES2019_041,Goodbye Ringo,,Maurizio Amati,DOC
ES2019_041,Goodbye Ringo,,Giorgio Capitani,DOC
ES2019_041,Goodbye Ringo,,Alberto Gadea,DOC
ES2019_041,Goodbye Ringo,,Romolo Guerrieri,DOC
ES2019_041,Goodbye Ringo,,Enzo G. Castellari,DOC
ES2019_042,Sesión Salvaje,,Paco Limón,DIR
ES2019_042,Sesión Salvaje,,Julio César Sánchez,DIR
ES2019_042,Sesión Salvaje,,Álvaro de Luna,DOC
ES2019_042,Sesión Salvaje,,Antonio Mayans,DOC
ES2019_042,Sesión Salvaje,,Carlo De Marchis,DOC
ES2019_042,Sesión Salvaje,,Carmen Carrión,DOC
ES2019_042,Sesión Salvaje,,Emilio Linder,DOC
ES2019_042,Sesión Salvaje,,Esperanza Roy,DOC
ES2019_042,Sesión Salvaje,,Eugenio Martín,DOC
ES2019_042,Sesión Salvaje,,Fernando Esteso,DOC
ES2019_042,Sesión Salvaje,,Javier Aguirre,DOC
ES2019_042,Sesión Salvaje,,Jorge Grau,DOC
ES2019_042,Sesión Salvaje,,José Lifante,DOC
ES2019_042,Sesión Salvaje,,Lone Fleming,DOC
ES2019_042,Sesión Salvaje,,Loreta Tovar,DOC
ES2019_042,Sesión Salvaje,,Simón Andreu,DOC
ES2019_042,Sesión Salvaje,,Mariano Ozores,DOC
ES2019_043,Almost Ghosts,,Ana Ramón Rubio,DIR
ES2019_043,Almost Ghosts,,Lowell Davis,DOC
ES2019_043,Almost Ghosts,,Ángel Delgadillo,DOC
ES2019_043,Almost Ghosts,,Harley Russell,DOC
ES2019_044,The Chain,,David Martín Porras,DIR
ES2019_044,The Chain,,Adrienne Barbeau,SUP
ES2019_044,The Chain,,Ray Wise,SUP
ES2019_044,The Chain,,Mary Pat Gleason,MIN
ES2019_044,The Chain,,Dey Young,MIN
ES2019_044,The Chain,,Van Epperson,MIN
ES2019_045,Tierras Construidas,,Arturo Dueñas Herrero,DIR
ES2019_046,City for Sale,,Laura Álvarez Soler,DIR
ES2019_047,En busca del Óscar,,Octavio Guerra,DIR
ES2019_047,En busca del Óscar,,Óscar Peyrou,DOC
ES2019_047,En busca del Óscar,,Claudio Utrera,DOC
ES2019_047,En busca del Óscar,,Antonio Weinrichter,DOC
ES2019_048,Moira,,Daniel Lovecchio,DIR
ES2019_048,Moira,,Daniel Lovecchio,LEA
ES2019_048,Moira,,Rudy Chernicoff,SUP
ES2019_048,Moira,,Emilio Linder,SUP
ES2019_048,Moira,,José Luis de Madariaga,MIN
ES2019_049,Regresa El Cepa,,Víctor Matellano,DIR
ES2019_049,Regresa El Cepa,,Guillermo Montesinos,DOC
ES2019_049,Regresa El Cepa,,Héctor Alterio,DOC
ES2019_049,Regresa El Cepa,,José Bono,DOC
ES2019_049,Regresa El Cepa,,Hans Burmann,DOC
ES2019_049,Regresa El Cepa,,Marisol Carnicero,DOC
ES2019_049,Regresa El Cepa,,Francisco Casares,DOC
ES2019_049,Regresa El Cepa,,José Manuel Cervino,DOC
ES2019_049,Regresa El Cepa,,Antón García Abril,DOC
ES2019_049,Regresa El Cepa,,Diego Galán,DOC
ES2019_050,Si me borrara el viento lo que yo canto,,David Trueba,DIR
ES2019_050,Si me borrara el viento lo que yo canto,,Ana Guardione,DOC
ES2019_050,Si me borrara el viento lo que yo canto,,Sköld Peter Matthis,DOC
ES2019_050,Si me borrara el viento lo que yo canto,,Jesús Munárriz,DOC
ES2019_050,Si me borrara el viento lo que yo canto,,Máximo Pradera,DOC
ES2019_050,Si me borrara el viento lo que yo canto,,Fernando Sánchez Dragó,DOC
ES2019_050,Si me borrara el viento lo que yo canto,,Rafael Sánchez Ferlosio,DOC
ES2019_051,Be Happy! (the musical),,Ventura Pons,DIR
ES2019_051,Be Happy! (the musical),,Gary Wilmot,LEA
ES2019_051,Be Happy! (the musical),,Minnie Marx,SUP
ES2019_051,Be Happy! (the musical),,Pamela Field,MIN
ES2019_051,Be Happy! (the musical),,Siân Phillips,SUP
ES2019_051,Be Happy! (the musical),,Vicky Peña,SUP
ES2019_052,Love Me Not,,Lluís Miñarro,DIR
ES2019_052,Love Me Not,,Francesc Orella,SUP
ES2019_053,Univers(o) Pecanins,,Ventura Pons,DIR
ES2019_054,Peret: yo soy la rumba,,Paloma Zapata,DIR
ES2019_054,Peret: yo soy la rumba,,La Chana,DOC
ES2019_055,"Mujeres, de Coque Malla",,Gonzalo Visedo,DIR
ES2019_055,"Mujeres, de Coque Malla",,Ángela Molina,DOC
ES2019_055,"Mujeres, de Coque Malla",,Jeanette,DOC
ES2019_055,"Mujeres, de Coque Malla",,Amparo Valle,DOC
ES2019_056,Basque Selfie,,Joaquín Calderón,DIR
ES2019_056,Basque Selfie,,Itziar Aizpuru,DOC
ES2019_056,Basque Selfie,,Kandido Uranga,DOC
ES2019_057,Antonio López: apuntes del natural,,Nicolás Muñoz Avia,DIR
ES2019_057,Antonio López: apuntes del natural,,Antonio López,DOC
ES2019_058,Enterrados,,Luis Trapiello,DIR
ES2019_058,Enterrados,,José Antonio Lobato,SUP
ES2019_058,Enterrados,,Manuel Pizarro,SUP
ES2019_059,Zaniki,,Gabriel Velázquez,DIR
ES2019_060,La primera cita,,Jesús Ponce,DIR
ES2019_060,La primera cita,,Isabel Ampudia,LEA
ES2019_060,La primera cita,,Sebastián Haro,LEA
ES2019_060,La primera cita,,Mercedes Hoyos,SUP
ES2019_060,La primera cita,,Bruto Pomeroy,SUP
ES2019_061,Sense sostre,,Xesc Cabot,DIR
ES2019_061,Sense sostre,,Pep Garrido,DIR
ES2019_061,Sense sostre,,Teresa Vallicrosa,SUP
ES2019_061,Sense sostre,,José María Blanco,SUP
