film_id,nat_title,film_genre,,,,,,,,,,,,,,,,,,,,,,,
DE2021_058,Uta,DPO,,,,,,,,,,,,,,,,,,,,,,,
DE2021_059,Die Schule der magischen Tiere,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_059,Die Schule der magischen Tiere,FAM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_059,Die Schule der magischen Tiere,CHI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_060,Endlich Tacheles,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_060,Endlich Tacheles,DPO,,,,,,,,,,,,,,,,,,,,,,,
DE2021_061,"Es ist nur eine Phase, Hase",COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_061,"Es ist nur eine Phase, Hase",DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_061,"Es ist nur eine Phase, Hase",ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_062,Eine einsame Stadt,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_063,Genderation,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_064,Die letzte Stadt,EXP,,,,,,,,,,,,,,,,,,,,,,,
DE2021_064,Die letzte Stadt,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_065,Contra,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_066,Paris - Kein Tag ohne dich,DPO,,,,,,,,,,,,,,,,,,,,,,,
DE2021_067,Die Rettung der uns bekannten Welt,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_067,Die Rettung der uns bekannten Welt,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,COA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_069,Windstill,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_070,Lieber Thomas,BIO,,,,,,,,,,,,,,,,,,,,,,,
DE2021_070,Lieber Thomas,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_070,Lieber Thomas,HIS,,,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,HIS,,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,DPE,,,,,,,,,,,,,,,,,,,,,,,
DE2021_074,Hannes,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_074,Hannes,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,HOR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,MYS,,,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,HIS,,,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,ACT ,,,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,MYS,,,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,WAR,,,,,,,,,,,,,,,,,,,,,,,
DE2022_001,Niemand ist bei den Kälbern,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Schattenstunde,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_004,Träume sind wie wilde Tiger,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_005,Der Boandlkramer und die ewige Liebe,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_006,Trübe Wolken,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Das Mädchen mit den goldenen Hände,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2022_008,Der Pfad,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_009,Europe,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_010,Vatersland,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_011,Die Häschenschule - Der große Eierklau,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_012,JGA: Jasmin. Gina. Anna.,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_013,Trümmermädchen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_014,Moonbound,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_015,Im Nachtlicht,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_016,Son of Cornwall,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_017,Eingeschlossene Gesellschaft,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_018,Geschichten vom Franz,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_019,Go Heal Yourself,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_020,Köy,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_021,Das Glaszimmer,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_022,Die Saat,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_023,Wolke unterm Dach,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_024,"Der Mann, der die Welt aß",,,,,,,,,,,,,,,,,,,,,,,,
DE2022_025,Rabiye Kurnaz gegen George W. Bush,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_026,Der Onkel,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_027,Blutsauger,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_028,Heinrich Vogeler - Aus dem Leben eines Träumers,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_029,Nico,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_030,Willi und die Wunderkröte,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_031,Bettina,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2022_031,Bettina,BIO,,,,,,,,,,,,,,,,,,,,,,,
DE2022_032,Stasikomödie,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_033,Ökozid,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_034,Die Bilderkriegerin,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_035,Immenhof - Das große Versprechen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_036,Mia and Me: The Hero of Centopia,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_037,Alles in bester Ordnung ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_037,Alles in bester Ordnung ,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2022_037,Alles in bester Ordnung ,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_038,Heikos Welt,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_038,Heikos Welt,SPO,,,,,,,,,,,,,,,,,,,,,,,
DE2022_039,Bastard in Mind,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_040,Rivale,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_041,The Strait Guys,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_042,Ein großes Versprechen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_043,Zum Tod meiner Mutter,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_045,Endlich unendlich,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_046,Zwischen uns,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_047,Stand Up,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2022_049,Dear Memories - Eine Reise mit dem Magnum-Fotografen Thomas Hoepker,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_050,Axiom,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_051,Alfons Zitterbacke - Endlich Klassenfahrt!,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_052,Best Birthday Ever,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_053,Liebesdings,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_054,The Expert at the Card Table,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_055,Everything Will Change,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_056,Bibi & Tina: Einfach Anders,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_057,Geborgtes Weiß,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_058,Guglhupfgeschwader,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_059,No Name Restaurant,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_060,Der junge Häuptling Winnetou,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_061,Grand Jeté,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_062,Sweet Disaster,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_063,Die Zukunft ist ein einsamer Ort,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_064,Jagdsaison,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_065,Die Känguru-Verschwörung,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_066,Evolution,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_067,Freibad,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_068,Komm mit mir in das Cinema - Die Gregors,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_069,L'état et moi,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_070,Le tigre qui s’invita pour le thé,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_071,Alle reden übers Wetter ,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2022_072,Lieber Kurt,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_073,      Mittagsstunde,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2022_074,Verabredungen mit einem Dichter - Michael Krüger,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_075,Da kommt noch was,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_076,Die Schule der magischen Tiere 2,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_077,Mutter,DPE,,,,,,,,,,,,,,,,,,,,,,,
DE2022_078,Wir könnten genauso gut tot sein,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_079,"In einem Land, das es nicht mehr gibt",,,,,,,,,,,,,,,,,,,,,,,,
DE2022_080,Rimini,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_081,"Margarethe von Trotta - Zeit der Frauen
",,,,,,,,,,,,,,,,,,,,,,,,
DE2022_082,Der Passfälscher,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_083,Nicht verrecken,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_084,Ach du Scheisse!,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_085,Der Nachname ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_085,Der Nachname ,MPF,,,,,,,,,,,,,,,,,,,,,,,
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_087,Werner Herzog - Radical Dreamer,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_088,Rheingold,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_089,Schweigend steht der Wald,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_090,"Der Russe ist einer, der Birken liebt",,,,,,,,,,,,,,,,,,,,,,,,
DE2022_091,Die Frau des Dichters,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_092,Hui Buh und das Hexenschloss,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_093,Wer gräbt den Bestatter ein?,MET,,,,,,,,,,,,,,,,,,,,,,,
DE2022_093,Wer gräbt den Bestatter ein?,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2022_093,Wer gräbt den Bestatter ein?,CRI,,,,,,,,,,,,,,,,,,,,,,,
DE2022_093,Wer gräbt den Bestatter ein?,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2022_094,Wir sind dann wohl die Angehörigen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_095,Elfriede Jelinek - die Sprache von der Leine lassen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_096,Human Factors,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_097,Hunter from Elsewhere - a Journey with Helen Britton,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_098,Einfach mal was Schönes,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_099,Kopfplatzen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_100,The Magic Flute,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_101,The Middle Man,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_102,König hört auf,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_103,Echo,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_104,Nachtwald,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_105,Die stillen Trabanten,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2022_106,Ich Ich Ich,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_107,Der Räuber Hotzenplotz,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_108,Was man von hier aus sehen kann,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_109,Stille Post,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_110,Oskars Kleid,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,CHI,,,,,,,,,,,,,,,,,,,,,,,
ES2020_002,Malasaña 32,HOR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_003,Superagente Makey,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_003,Superagente Makey,ACT,,,,,,,,,,,,,,,,,,,,,,,
ES2020_004,La boda de Rosa,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_004,La boda de Rosa,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_005,El plan,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_005,El plan,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_006,El inconveniente,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_006,El inconveniente,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,SUP,,,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,ACT,,,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,NOI,,,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_008,Baby,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_008,Baby,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_008,Baby,HOR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_008,Baby,FAN,,,,,,,,,,,,,,,,,,,,,,,
ES2020_009,El arte de volver,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_009,El arte de volver,,,,,,,,,,,,,,,,,,,,,,,,
ES2020_009,El arte de volver,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,NOI,,,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_011,El Drogas,MUS,,,,,,,,,,,,,,,,,,,,,,,
ES2020_011,El Drogas,BIO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_011,El Drogas,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_011,El Drogas,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_013,La lista de los deseos,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_013,La lista de los deseos,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_013,La lista de los deseos,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_013,La lista de los deseos,ROA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,HEI,,,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,CRI,,,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,ACT,,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,NOI,,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,DEX,,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,DOB,,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,DPO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",DOB,,,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,CRI,,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,BIO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,MPF,,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,DPO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,DPE,,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,COM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,MUS,,,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,,,,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,MET,,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,MET,,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,THR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,FAN,,,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,DRA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,HOR,,,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,ROM,,,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,ANT,,,,,,,,,,,,,,,,,,,,,,,
ES2021_042,Fantasía,DOB,,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,DOB,,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,DPA,,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,DPO,,,,,,,,,,,,,,,,,,,,,,,
ES2020_035,La loba parda,DOB,,,,,,,,,,,,,,,,,,,,,,,
ES2020_036,¿Puedes oírme?,DPA,,,,,,,,,,,,,,,,,,,,,,,
