person_id,person_name,person_nat,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giovanni Storti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Quentin Tarantino,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giorgio Tirabassi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Max Tortora,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Trabacchi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alida Valli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ornella Vanoni,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Imma Villa,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pamela Villoresi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Milena Vukotic,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maurizio Zacchigna,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lamberto Bava,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Santiago Segura,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Leo Harlem,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jaume Balagueró,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Liam Cunningham,IE,,,,,,,,,,,,,,,,,,,,,,,
TBD,José Coronado,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Emilio Gutiérrez Caba,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Famke Janssen,NL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Icíar Bollaín,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Blanca Portillo,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,María Jesús Hoyos,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Arantxa Echevarría,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Belén Rueda,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gonzalo de Castro,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ana Murugarren,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,José Mota,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pepe Viyuela,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Resines,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ramón Barea,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marcel Barrena,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eduard Fernández,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sergi López,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Clara Roquet,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vicky Peña,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Petra Martínez,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,David Martín de los Santos,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paco Plaza,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vera Valdez,BR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Laura del Sol,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Secun de la Rosa,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Carmen Machi,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Juan Diego,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Susi Sánchez,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pere Ponce,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Óscar Aibar,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Joaquín Climent,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Guillermo Montesinos,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Amparo Muñoz,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pep Sarrà,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Juan Cavestany,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pepón Nieto,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lola Cordón,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Helena de Llanos,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,José Sacristán,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Verónica Forqué,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Óscar Ladoire,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tina Sáinz,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pedro Miguel Martínez,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iñaki Alforja,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iban Toledo,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ainhoa Rodríguez,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Karra Elejalde,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Fernando Colomo,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,José María Zavala,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iñaki Sánchez,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Juan Gea,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Miguel Ángel Muñoz,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luisa Cantero,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Claudia Pinto,VE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Carme Elías,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Héctor Alterio,AR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lara Izagirre,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cary Joji Fukunaga,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ralph Fiennes,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christoph Waltz,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christoph Waltz,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jeffrey Wright,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Matthew Vaughn,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Charles Dance,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Djimon Hounsou,BJ,,,,,,,,,,,,,,,,,,,,,,,
TBD,Djimon Hounsou,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ron Cook,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Edgar Wright,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Diana Rigg,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Terence Stamp,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Florian Zeller,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anthony Hopkins,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gil Kenan,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gil Kenan,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gil Kenan,IL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maggie Smith,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jim Broadbent,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Harry Macqueen,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Colin Firth,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Stanley Tucci,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pippa Haywood,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sarah Woodward,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Aml Ameen,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Stephen Dillane,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marianne Jean-Baptiste,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Claire Skinner,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tim Ahern,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eva Husson,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Glenda Jackson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Simon Shepherd,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Craig Crosbie,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gillies MacKinnon,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Timothy Spall,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Phyllis Logan,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anne Kidd,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jules Williamson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Judi Dench,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Franco Nero,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jenny Seagrove,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Bowles,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Kelly Preston,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Shaw,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ben Miller,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Kevin MacDonald,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jodie Foster,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Matthew Marsh,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Corey Johnson,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nick Nevern,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vinnie Jones,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Craig Fairbrass,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michelle Collins,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Keith Allen,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Billy Murray,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,P. H. Moriarty,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,John Hay,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hugh Bonneville,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Geoffrey Palmer,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Conleth Hill,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jason Ferguson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alex Ferguson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eric Cantona,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gordon Strachan,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Aleem Khan,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Joanna Scanlan,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nathalie Richard,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nasser Memarzia,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sudha Bhuchar,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andy Goddard,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eddie Izzard,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Simon Stone,AU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Danny Webb,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christopher Godwin,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ken Stott,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Óscar Bernàcer,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ascensión Orive,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marta Hermida,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lana Love,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nacho Cano,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hans Zimmer,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Armando Manzanero,MX,,,,,,,,,,,,,,,,,,,,,,,
TBD,Héctor Carré,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Patch Adams,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Leo Bassi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lucía Tello Díaz,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Haneke,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Agnès Varda,BE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Agnès Varda,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Isabel Coixet,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Deepa Mehta,IN,,,,,,,,,,,,,,,,,,,,,,,
TBD,Deepa Mehta,CA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gonzalo Suárez,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jaume Domènech,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marc Muñoz,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alfredo Carrasco Alonso,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tony Antonio,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Carlos Manuel Díaz ,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,José Carabias ,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jorge Acebo Canedo,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mario Gas,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ivan Ruiz Flores,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Imanol Arias,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Carmen Esteban,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ana Wagener,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luís Gibert,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Emilio Ruiz Barrachina,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Enrique Simón,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Miguelo García,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Patxi Uriz,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Irene Gutiérrez Torres,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Juan Bautista López,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alberto Santana,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Miguel Soto,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gonzalo García Pelayo,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pedro G. Romero,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Inés Bacán,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Silvia Rey Canudo,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Albert Albacete,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Heinz Stücke,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jon Viar,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iñaki Viar,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ander Landaburu,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Teo Uriarte,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jon Juaristi,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Fernando Vera,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Celia Eseverri,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vicente Madoz,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mar Targarona,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Kandido Uranga,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Julio Mazarico,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nora Fingscheidt,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sandra Bullock,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Viola Davis,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent D'Onofrio,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Shevloff,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hugh Grant,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Bernie Ecclestone,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Flavio Briatore,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Max Mosley,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Robin Herd,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jean Todt,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gerhardt Berger,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Adam Parr,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Robbie Moffat,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Chris Bearne,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Greg Cruttwell,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Brian Bovell,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Stephen Boxer,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Matt Hodgson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ken Ramsden,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ken Merrett,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Rosemary Blakeley,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Edwards,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Edelson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alex Stepney,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Brian Kidd,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Steve Bruce,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Hughes,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mike Phelan,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Arthur Albiston,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tommy Docherty,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sammy McIlroy,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jonathan Butterell,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dan Gillespie Sells,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tom MacRae,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sarah Lancashire,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Richard E. Grant,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Richard E. Grant,SZ,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Graham,AU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Stormare,SE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Middleton,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gina McKee,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sting,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Knopfler,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Chris Crow,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,David Hayman,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Draper,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Allan Melia,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Don McCullin,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nick Moran,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Irvine Welsh,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Owen,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Caine,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ray Burdis,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Leslie Ash,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Wingett,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Toyah Wilcox,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Trevor Laird,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gary Shail,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Perry Benson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dror Moreh,IL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gamal Helal,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gamal Helal,EG,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Indyk,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniel Kurtzer,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Malley,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Aaron Miller,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dennis Ross,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ryan Andrew Hooper,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Smiley,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gary Beadle,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dewi Morris,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Julian Glover,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ioan Hefin,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Chino Moya,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Gould,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hayley Carmichael,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ned Dennehy,IE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eric Godon,BE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jan Bijvoet,BE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lorraine Hilton,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sam Louwyck,BE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Adrian Rawlins,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mark J.T. Griffins,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Brian Cox,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Hugh Fraser,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Colin Blyth,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dylan Williams,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,J.P. Watts,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Douglas Reith,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gerald Fox,ZA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Pappano,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Pappano,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sam Hobkinson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Andrew Williams,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Kevin Allen,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,William Thomas,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Melanie Walters,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Di Botcher,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Russell Owen,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Greta Scacchi,GB/IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriel Clarke,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christian Jeanpierre,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Arsène Wenger,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lee Dixon,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Keown,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Claire McCarthy,AU,,,,,,,,,,,,,,,,,,,,,,,
TBD,Bill Patterson,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tony Pitts,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,David Morrissey,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Siân A. Williams,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Harri Shanahan,,,,,,,,,,,,,,,,,,,,,,,,
TBD,Billie Piper,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Kerry Fox,NZ,,,,,,,,,,,,,,,,,,,,,,,
TBD,David Thewlis,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Elwyn,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Meryl Griffiths,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jordi Sánchez,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alfredo Castro,CL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Radu Jude,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nicodim Ungureanu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dana Voicu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tudorel Filimon,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ana Ciontea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Adrian Enache ,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Răzvan Săvescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mirela Gorea,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marian Crișan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ovidiu Crișan ,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ion Sapdaru,MD,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sorin Cociș,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Petre Ghimbășan,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maria Junghietu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lucian Pavel,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ion Ruscuţ,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,George Voinese,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tudor Platon,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Octavian Strunilă,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Virginia Rogin ,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dinu Tănase,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dan Condurache ,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrei Gruzsniczki,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mircea Andreescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valer Dellakeza,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriel Spahiu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marian Negrescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valeriu Bâzu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriel Apostol,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrei Dăscălescu,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Radu Muntean,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luca Sabin,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Horațiu Mălăele,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Rodica Mandache,RO,,,,,,,,,,,,,,,,,,,,,,,
TBD,Howard Dell,CA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Bogdan George Apetri,RO,,,,,,,,,,,,,,,,,,,,,,,
