person_id,person_name,birth_year,death_year,gender,,,,,,,,,,,,,,,,,,,,,
TBD,Victor Garrivier,1931,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Victor Lanoux,1936,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Victoria Abril,1959,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Viggo Mortensen,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Viktor Zhusti,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Cassel,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Dieutre,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Elbaz,1971,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Le Port,1986,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Lindon,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Perez,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Schiavelli,1948,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Volker Marek,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Véra Belmont,1932,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Véronique Nordey,1939,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Véronique Silver,1931,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Wilfried Méance,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Willem Dafoe,1955,,M,,,,,,,,,,,,,,,,,,,,,
TBD,William Hurt,1950,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Wladimir Yordanoff,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Xavier Beauvois,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Xavier Durringer,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Xavier Gayan,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Xavier Giannoli,1972,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yamina Benguigui,1955,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Yann Gozlan,1977,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yassine Qnia,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ye Ye,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Yolande Moreau,1953,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Yolin François Gauvin,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Youssouf Djaoro,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yussuf Abu-Warda,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yvan Attal,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Afonso,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Beneyton,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Jacques,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Pignot,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Rénier,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yvette Petit,1937,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Yvon Crenn,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Yvonnick Muller,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Zabou Breitman,1959,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Zinedine Soualem,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Zoran Boukherma,1992,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Édith Scob,1937,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Édouard Baer,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Édouard Deluc,1970,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Élie Semoun,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Élisabeth Depardieu,1941,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Élisabeth Vogler,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Élizabeth Bourgine,1957,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Éléonore Hirt,1919,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Émilie Carpentier,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Émilie Frèche,1976,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Émilie Thérond,1970,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Émérance Dubas,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Berger,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Besnard,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Cantona,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Caravaca,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Carrière,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Dupond-Moretti,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Elmosnino,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Fraticelli,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Gravel,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Judor,1968,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Lavaine,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Ruf,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Savin,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Viellard,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Étienne Chicot,1949,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Évelyne Bouix,1953,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Évelyne Buyle,1948,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Évelyne Leclercq,1951,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Capitani,1980, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Genovesi,1973, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Pondi,1972, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Rossetto,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Siani,1975, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Amanda Sthers,1978, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Bettinetti,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Fadenti,1980, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Mazzarella, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Segre,1976, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antongiulio Panizzi, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Manetti,1970, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Claudio Cupellini,1973, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Claudio Norza,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Costanza Quatriglio,1973, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Damiano Michieletto,1975, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Daniele Misischia,1985, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Davide Bonacina,1985, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Davide Ferrario,1956, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Davide Rossi, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Domenico Fortunato,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Edoardo Falcone,1968, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Elisa Polimeni, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Elisabetta Pellini,1974, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Elisabetta Sgarbi,1959, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Elly Senger-Weiss,1974, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Elly Senger-Weiss, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Fabrizio Maria Cortese,1970, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Francesca Zerbetto,1970, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Francesco Catarinolo,1980, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Francesco Colangelo,1968, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriele Mainetti,1976, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriele Salvatores,1950, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Giada Diano, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Gianluca Ansanelli,1974, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gianluca Jodice,1973, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gianluca Leuzzi,1977, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gianluca Matarrese,1980, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Giorgia Cecere,1961, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Giovanni Piscaglia,1984, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gregory Kershaw, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Guido Chiesa,1959, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jaco van Dormael,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Julia von Heinz,1976, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Leandro Picarelli, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Leonardo Di Costanzo,1958, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Lisa Bosi, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Luca Rea,1971, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Luca Tornatore, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Manetti,1968, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mario Martone,1959, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mario Martone,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Dweck,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Winterbottom,1961, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michela Andreozzi,1967, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michela Cescon,1971, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michelangelo Frammartino,1968, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mimmo Verdesca,1979, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nunzio Rotondo,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Guerpillon,1969, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Otello Cenci, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paola Randi,1970, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Paola Settimini, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Costella,1964, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Genovese,1966, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Geremei,1975, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Sorrentino,1970, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Vita,1967, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pietro Belfiore,1986, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pietro Marcello,1976, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Renato De Maria,1958, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roberta Lena,1963, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Andò,1959, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sergio Rubini,1959, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Silvia Brunelli,1988, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Simone Godano,1977, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stefano Giacomuzzi,2000, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stefano Sardo,1972, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Susy Laude,1976, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Vincenzo Alfieri,1986, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Viviana Calò,1982, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Volfango De Biasi,1972, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Willem Zaeyen,1994, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Diego Abatantuono,1955, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stefano Abbati,1955, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Alveario,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jean-Hugues Anglade,1955, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gaetano Aronica,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dario Argento,1940, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mirko Artuso,1966, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antonella Attili,1963, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Pupi Avati,1938, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Natalino Balasso,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Urbano Barberini,1961, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Francesco Barilli,1943, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alberto Bellocchio,1936, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Letizia Bellocchio, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Bellocchio,1939, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maria Luisa Bellocchio, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Monica Bellucci,1964, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Benigni,1952, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Loredana Bertè,1950, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Bido,1949, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jane Birkin,1946,2023,F,,,,,,,,,,,,,,,,,,,,,
TBD,Claudio Bisio,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Bocchi,1953, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Enrica Bonaccorti,1949, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Anna Bonaiuto,1950, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Barbara Bouchet,1943, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Giustina Buonomo,1938, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Margherita Buy,1962, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nini Bruschetta,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Calabresi,1964, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Elena Callegari, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Umberto Cantoni,1959, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alfeo Carnelutti,1944, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ermanno Casari, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maurizio Casagrande,1961, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Caterina Caselli,1946, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sergio Castellitto,1953, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Catania,1952, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marina Cicogna,1934,2023,F,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Citran,1955, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Corinne Cléry,1950, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Giorgio Colangeli,1949, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Claudio Collovà,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marina Confalone,1951, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Conte,1937, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Luigi Cozzi,1947, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paola Tiziana Cruciani,1958, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Lucio Dalla,1943,2012,M,,,,,,,,,,,,,,,,,,,,,
TBD,Charles Dance,1946, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Cristiano De André,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Fabrizio De André,1940,1999,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto De Francesco,1964, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Anna Maria De Luca,1955, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Gigi De Luca,1943,2024,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ivano De Matteo,1966, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ruggero Deodato,1939,2022,M,,,,,,,,,,,,,,,,,,,,,
TBD,Christian De Sica,1951, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Daria Deflorian,1959, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Emilio De Marchi,1959, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Johnny Depp,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Luisa De Santis,1944, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Luigi Diberti,1939, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gioele Dix,1956, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Cristina Donadio,1960, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Lawrence Ferlinghetti,1919,2021,M,,,,,,,,,,,,,,,,,,,,,
TBD,Isabella Ferrari,1968, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Iaia Forte,1962, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Domenico Fortunato,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pippo Franco,1940, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nino Frassica,1950, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Frontali,1958, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Cosimo Fusco,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gianfranco Gallo,1961, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Gassmann,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Dori Ghezzi,1946, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Massimo Ghini,1954, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Giallini,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Giancarlo Giannini,1942, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Giovannucci,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Giorgio Gobbi,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Eric Godon,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Valeria Golino,1965, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Serena Grandi,1958, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Carla Gravina,1941, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Graziosi,1940, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ezio Greggio,1954, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philip Groening,1959, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Bernard Guyonnet,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Corrado Guzzanti,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Haber,1947, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Herlitzka,1937, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gianfelice Imparato,1956, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jeremy Irons,1948, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Antonino Iuorio,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Biagio Izzo,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Babak Karimi,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicola Lanza, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Peppe Lanzetta,1956, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Leonardo Larocca, , ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marisa Laurito,1951, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Amanda Lear, , ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Gavino Ledda,1938, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Loris Loddi,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gianclaudio Lopez,1948, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mimmo Mancini,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Davide Marotta,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Neri Marcoré,1967, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ivano Marescotti,1946,2023,M,,,,,,,,,,,,,,,,,,,,,
TBD,Giancarlo Martini,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maurizio Mattioli,1950, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Giovanni Mauriello,1945, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pino Mauro,1938, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Massimiliano Medda,1964, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Messeri,1948, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sandra Milo,1933,2024,F,,,,,,,,,,,,,,,,,,,,,
TBD,Salvatore Misticone,1945, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincenzo Mollica,1953, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Felicity Montagu,1960, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Ivana Monti,1945, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nanni Moretti,1953, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gigio Morra,1945, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Franco Nero,1941, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maurizio Nicheli,1947, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Silvio Orlando,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ugo Pagliai,1937, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Paolini,1956, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Betty Pedrazzi,1955, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Peroni,1944, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pasquale Lillo Petrolo,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ottavia Piccolo,1949, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Piovanelli,1940, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Daniela Piperno,1951, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michele Placido,1946, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Massimo Popolizio,1961, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Renato Pozzetto,1940, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marcello Prayer,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Gigi Proietti,1940,2020,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mario Pupella,1945,2023,M,,,,,,,,,,,,,,,,,,,,,
TBD,Charlotte Rampling,1946, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Franco Ravera,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vanessa Redgrave,1937, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Ariella Reggio,1936, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Jean Reno,1948, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Diego Ribon,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Elena Sofia Ricci,1962, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Tommaso Rignanese,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Marcello Romolo,1958, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Roncato,1947, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Rossellini ,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Isabella Rossellini,1952, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Renzo Rossellini,1941, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Rylance,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vincenzo Salemme,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Enzo Salvi,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stefania Sandrelli,1946, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Lucia Sardo,1952, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Fabio Sartor,1954, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Sassanelli,1958, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Greta Scacchi,1960, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Renato Scarpa,1939,2021,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nunzia Schiano,1959, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Toni Servillo,1959, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Achille Sidoti,,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Emilio Solfrizzi,1962, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tony Sperandeo,1953, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Bebo Storti,1956, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Giovanni Storti,1957, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Quentin Tarantino,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Giorgio Tirabassi,1960, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Max Tortora,1963, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Trabacchi,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Alida Valli,1921,2006,F,,,,,,,,,,,,,,,,,,,,,
TBD,Ornella Vanoni,1934, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Imma Villa,1964, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Pamela Villoresi,1957, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Milena Vukotic,1935, ,F,,,,,,,,,,,,,,,,,,,,,
TBD,Maurizio Zacchigna,1958, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Lamberto Bava,1944, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Santiago Segura,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Leo Harlem,1965, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Jaume Balagueró,1968, ,M,,,,,,,,,,,,,,,,,,,,,
TBD,Liam Cunningham,1961, ,M,,,,,,,,,,,,,,,,,,,,,
