film_id,nat_title,person_id,person_name,role_class,,,,,,,,,,,,,,,,,,,,,
FR2021_073,Cette musique ne joue pour personne,TBD,Bruno Podalydès,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_074,En route pour le milliard,TBD,Dieudo Hamadi,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_075,Eugénie Grandet,TBD,Marc Dugain,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_075,Eugénie Grandet,TBD,Olivier Gourmet,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_075,Eugénie Grandet,TBD,Anne-Marie Philipe,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_075,Eugénie Grandet,TBD,Bruno Raffaelli,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_075,Eugénie Grandet,TBD,François Marthouret,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_075,Eugénie Grandet,TBD,Philippe du Janerand,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_076,Guermantes,TBD,Christophe Honoré,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_076,Guermantes,TBD,Claude Mathieu,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_076,Guermantes,TBD,Anne Kessler,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_076,Guermantes,TBD,Gilles David,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_076,Guermantes,TBD,Dominique Blanc,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_077,J&apos;ai aimé vivre là,TBD,Régis Sauder,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_077,J&apos;ai aimé vivre là,TBD,Annie Ernaux,DOC,,,,,,,,,,,,,,,,,,,,,
FR2021_078,La Traversée,TBD,Florence Miailhe,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_078,La Traversée,TBD,Florence Miailhe,VOI,,,,,,,,,,,,,,,,,,,,,
FR2021_078,La Traversée,TBD,Serge Avédikian,VOI,,,,,,,,,,,,,,,,,,,,,
FR2021_078,La Traversée,TBD,Marc Brunet,VOI,,,,,,,,,,,,,,,,,,,,,
FR2021_079,Gaza mon amour,TBD,Arab Nasser,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_079,Gaza mon amour,TBD,Tarzan Nasser,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_079,Gaza mon amour,TBD,Salim Daw,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_079,Gaza mon amour,TBD,Hiam Abbass,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_080,Le Kiosque,TBD,Alexandra Pianelli,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_081,Tralala,TBD,Arnaud Larrieu,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_081,Tralala,TBD,Jean-Marie Larrieu,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_081,Tralala,TBD,Mathieu Amalric,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_081,Tralala,TBD,Josiane Balasko,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_081,Tralala,TBD,Denis Lavant,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_082,Debout les femmes!,TBD,François Ruffin,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_082,Debout les femmes!,TBD,Gilles Perret,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_083,Eiffel,TBD,Martin Bourboulon,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_083,Eiffel,TBD,Bruno Raffaelli,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_083,Eiffel,TBD,Frédéric Merlo,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_084,L&apos;Homme de la cave,TBD,Philippe Le Guay,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_084,L&apos;Homme de la cave,TBD,François Cluzet,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_084,L&apos;Homme de la cave,TBD,Denise Chalem,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_084,L&apos;Homme de la cave,TBD,Martine Chevallier,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_084,L&apos;Homme de la cave,TBD,François-Éric Gendron,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_084,L&apos;Homme de la cave,TBD,Patrick Descamps,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_084,L&apos;Homme de la cave,TBD,Patrick d&apos;Assumçao,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_085,Le Loup et le lion,TBD,Gilles de Maistre,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_085,Le Loup et le lion,TBD,Graham Greene,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_086,"Le Poète illuminé, Germain Nouveau (1851-1920)",TBD,Christian Philibert,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_087,Le Traducteur,TBD,Rana Kazkaz,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_087,Le Traducteur,TBD,Anas Khalaf,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_087,Le Traducteur,TBD,David Field,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_087,Le Traducteur,TBD,Fares Helou,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_088,À la vie,TBD,Aude Pépin,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_089,Illusions perdues,TBD,Xavier Giannoli,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_089,Illusions perdues,TBD,Gérard Depardieu,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_089,Illusions perdues,TBD,André Marcon,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_089,Illusions perdues,TBD,Louis-Do de Lencquesaing,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_089,Illusions perdues,TBD,Jean-François Stévenin,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_089,Illusions perdues,TBD,Jean-Paul Muel,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_089,Illusions perdues,TBD,Jean-Marie Frin,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_089,Illusions perdues,TBD,Armand Éloi,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_090,Le Trésor du petit Nicolas,TBD,Julien Rappeneau,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_090,Le Trésor du petit Nicolas,TBD,Pierre Arditi,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_090,Le Trésor du petit Nicolas,TBD,Jean-Pierre Darroussin,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_090,Le Trésor du petit Nicolas,TBD,François Morel,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_090,Le Trésor du petit Nicolas,TBD,Lise Lamétrie,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_090,Le Trésor du petit Nicolas,TBD,Noémie Lvovsky,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_090,Le Trésor du petit Nicolas,TBD,Philippe Uchan,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_091,Les Héroïques,TBD,Maxime Roy,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_091,Les Héroïques,TBD,François Créton,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_091,Les Héroïques,TBD,Richard Bohringer,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_091,Les Héroïques,TBD,Ariane Ascaride,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_091,Les Héroïques,TBD,Patrick d&apos;Assumçao,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_092,"Spectre: Sanity, Madness & the Family",TBD,Jean-Baptiste de Laubier,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_093,Tonton Manu,TBD,Patrick Puzenat,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_093,Tonton Manu,TBD,Thierry Dechilly,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_094,Tout nous sourit,TBD,Mélissa Drigeard,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_094,Tout nous sourit,TBD,Guy Marchand,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_094,Tout nous sourit,TBD,Anne Benoît,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_095,La Fracture,TBD,Catherine Corsini,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_095,La Fracture,TBD,Valeria Bruni Tedeschi,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_095,La Fracture,TBD,Jean-Louis Coulloc&apos;h,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_096,Lui,TBD,Guillaume Canet,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_096,Lui,TBD,Nathalie Baye,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_096,Lui,TBD,Patrick Chesnais,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_097,Albatros,TBD,Xavier Beauvois,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_097,Albatros,TBD,Marc Prin,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_097,Albatros,TBD,Maryline Canto,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_097,Albatros,TBD,Xavier Beauvois,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_098,"Les Olympiades, Paris 13e",TBD,Jacques Audiard,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_098,"Les Olympiades, Paris 13e",TBD,Xing Xing Chen,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_099,My Son,TBD,Christian Carion,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_099,My Son,TBD,Gary Lewis,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_100,Pingouin et Goëland et leurs 500 petits,TBD,Michel Leclerc,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_101,Si on chantait,TBD,Fabrice Maruca,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_101,Si on chantait,TBD,Chantal Neuwirth,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_101,Si on chantait,TBD,Annie Grégorio,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_102,A Good Man,TBD,Marie-Castille Mention-Schaar,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_102,A Good Man,TBD,Geneviève Mnich,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_103,Aline,TBD,Valérie Lemercier,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_103,Aline,TBD,Valérie Lemercier,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_103,Aline,TBD,Danielle Fichaud,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_103,Aline,TBD,Sylvain Marcel,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_103,Aline,TBD,Roc Lafortune,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_103,Aline,TBD,Jean-Noël Brouté,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_104,Entre deux trains,TBD,Pierre Filmon,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_104,Entre deux trains,TBD,Ronald Guttman,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_105,Haute Couture,TBD,Sylvie Ohayon,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_105,Haute Couture,TBD,Nathalie Baye,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_105,Haute Couture,TBD,Claude Perron,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_106,Marcher sur l&apos;eau,TBD,Aïssa Maïga,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_107,Partir?,TBD,Mary-Noël Niba,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_108,Les Bodin&apos;s en Thaïlande,TBD,Frédéric Forestier,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_108,Les Bodin&apos;s en Thaïlande,TBD,Nicolas Marié,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,Pascal Elbé,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,Emmanuelle Devos,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,François Berléand,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,Marthe Villalonga,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,Frédéric Merlo,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,Philippe Uchan,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,Michel Boujenah,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,Nicolas Vaude,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_109,On est fait pour s&apos;entendre,TBD,Jacky Nercessian,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_110,Oranges sanguines,TBD,Jean-Christophe Meurisse,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_110,Oranges sanguines,TBD,Denis Podalydès,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_110,Oranges sanguines,TBD,Patrice Laffont,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_110,Oranges sanguines,TBD,Guilaine Londez,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_110,Oranges sanguines,TBD,Olivier Saladin,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_111,Retourner à Sölöz,TBD,Serge Avedikian,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_112,Bolante baten historia,TBD,Iban Toledo,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_112,Bolante baten historia,TBD,Iñaki Alforja,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_113,De son vivant,TBD,Emmanuelle Bercot,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_113,De son vivant,TBD,Catherine Deneuve,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_114,Mon fils Malik,TBD,Thitia Marquez,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_114,Mon fils Malik,TBD,Moussa Maaskri,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_115,La Grande Aventure du Cirque Plume,TBD,Antoine Page,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_116,La Pièce rapportée,TBD,Antonin Peretjatko,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_116,La Pièce rapportée,TBD,Josiane Balasko,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_116,La Pièce rapportée,TBD,Sergi López,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_116,La Pièce rapportée,TBD,Philippe Duquesne,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_116,La Pièce rapportée,TBD,Olivier Broche,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_117,Les Choses humaines,TBD,Yvan Attal,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_117,Les Choses humaines,TBD,Pierre Arditi,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_117,Les Choses humaines,TBD,Hervé Temime,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_117,Les Choses humaines,TBD,Gérard Watkins,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_118,Maman pleut des cordes,TBD,Hugo de Faucompret,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_118,Maman pleut des cordes,TBD,Yolande Moreau,VOI,,,,,,,,,,,,,,,,,,,,,
FR2021_118,Maman pleut des cordes,TBD,Arthur H,VOI,,,,,,,,,,,,,,,,,,,,,
FR2021_119,Les rêves ne meurent jamais,TBD,Sébastien Blemon,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_120,Au cœur du bois,TBD,Claus Drexel,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_121,Les Tuche 4,TBD,Olivier Baroux,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_121,Les Tuche 4,TBD,Isabelle Nanty,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_121,Les Tuche 4,TBD,Claire Nadeau,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_121,Les Tuche 4,TBD,Michel Blanc,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_121,Les Tuche 4,TBD,Olivier Baroux,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_121,Les Tuche 4,TBD,François Berléand,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_122,Lingui,TBD,Mahamat-Saleh Haroun,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_122,Lingui,TBD,Youssouf Djaoro,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_123,Rose,TBD,Aurélie Saada,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_123,Rose,TBD,Françoise Fabian,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_123,Rose,TBD,Bernard Murat,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_123,Rose,TBD,Michèle Moretti,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_124,Une femme du monde,TBD,Cécile Ducrocq,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_124,Une femme du monde,TBD,Sam Louwyck,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_125,Ghahreman (Un héros),TBD,Asghar Farhadi,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_125,Ghahreman (Un héros),TBD,Fereshteh Sadre Orafaiy,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_126,Mes très chers enfants,TBD,Alexandra Leclère,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_126,Mes très chers enfants,TBD,Josiane Balasko,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_126,Mes très chers enfants,TBD,Didier Bourdon,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_126,Mes très chers enfants,TBD,Lise Lamétrie,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_127,Mystère,TBD,Denis Imbert,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_127,Mystère,TBD,Éric Elmosnino,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_127,Mystère,TBD,Tchéky Karyo,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_127,Mystère,TBD,Éric Savin,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_128,Noël et sa mère,TBD,Arthur Dreyfus,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_129,Madeleine Collins,TBD,Antoine Barraud,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_129,Madeleine Collins,TBD,Jacqueline Bisset,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_129,Madeleine Collins,TBD,François Rostain,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_130,Mince alors 2!,TBD,Charlotte de Turckheim,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_130,Mince alors 2!,TBD,Charlotte de Turckheim,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_130,Mince alors 2!,TBD,Catherine Hosmalin,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_130,Mince alors 2!,TBD,Pierre Cassignard,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_131,Le Test,TBD,Emmanuel Poulain-Arnaud,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_131,Le Test,TBD,Stéphan Wojtowicz,MIN,,,,,,,,,,,,,,,,,,,,,
FR2021_132,Tromperie,TBD,Arnaud Desplechin,DIR,,,,,,,,,,,,,,,,,,,,,
FR2021_132,Tromperie,TBD,Denis Podalydès,LEA,,,,,,,,,,,,,,,,,,,,,
FR2021_132,Tromperie,TBD,Anouk Grinberg,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_132,Tromperie,TBD,Emmanuelle Devos,SUP,,,,,,,,,,,,,,,,,,,,,
FR2021_132,Tromperie,TBD,André Oumansky,MIN,,,,,,,,,,,,,,,,,,,,,
FR2022_001,Twist à Bamako,TBD,Robert Guédiguian,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_001,Twist à Bamako,TBD,Issaka Sawadogo,SUP,,,,,,,,,,,,,,,,,,,,,
FR2022_002,Adieu Monsieur Haffmann,TBD,Fred Cavayé,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_003,Jane par Charlotte,TBD,Charlotte Gainsbourg,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_004,Le Cygne des héros,TBD,Claude Saussereau,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_005,Ouistreham,TBD,Emmanuel Carrère,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_006,Placés,TBD,Nessim Chikhaoui,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_007,Sans toi,TBD,Sophie Guillemin,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_008,"Eurídice, là-bas...",TBD,Susana Lastreto,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_009,Hors du monde,TBD,Marc Fouchard,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_010,L&apos;amour c&apos;est mieux que la vie,TBD,Claude Lelouch,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_011,La Place d&apos;une autre,TBD,Aurélia Georges,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_012,"Michael Cimino, un mirage américain",TBD,Jean-Baptiste Thoret,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_013,Rumba la vie,TBD,Franck Dubosc,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_014,Tendre et Saignant,TBD,Christopher Thompson,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_015,Adieu Paris,TBD,Edouard Baer,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_016,Les Promesses,TBD,Thomas Kruithof,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_017,Presque,TBD,Bernard Campan,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_017,Presque,TBD,Alexandre Jollien,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_018,Une jeune fille qui va bien,TBD,Sandrine Kiberlain,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_019,Arthur Rambo,TBD,Laurent Cantet,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_020,H6,TBD,Ye Ye,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_021,Les Jeunes Amants,TBD,Carine Tardieu,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_022,Les voisins de mes voisins sont mes voisins,TBD,"Anne-Laure Daffis, Léo Marchand",DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_023,Super-héros malgré lui,TBD,Philippe Lacheau,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_024,Enquête sur un scandale d&apos;État,TBD,Thierry de Peretti,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_025,Golda Maria,TBD,Patrick Sobelman,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_025,Golda Maria,TBD,Hugo Sobelman,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_026,L&apos;Horizon,TBD,Emilie Carpentier,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_027,PS : La diPSarition?,TBD,Jean-Pierre Pozzi,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_028,Les Vedettes,TBD,Jonathan Barré,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_029,Vous ne désirez que moi,TBD,Claire Simon,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_030,After Blue (Paradis sale),TBD,Bertrand Mandico,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_031,King,TBD,David Moreau,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_032,La Vraie Famille,TBD,Fabien Gorgeart,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_033,Maison de retraite,TBD,Thomas Gilou,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_034,Nous,TBD,Alice Diop,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_035,Un autre monde,TBD,Stéphane Brizé,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_036,Compagnons,TBD,François Favrat,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_037,Ils sont vivants,TBD,Jérémie Elkaïm,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_038,Maigret,TBD,Patrice Leconte,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_039,Selon la police,TBD,Frédéric Videau,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_040,Zaï Zaï Zaï Zaï,TBD,François Desagnat,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_041,Down in Paris,TBD,Antony Hickling,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_042,Robuste,TBD,Constance Meyer,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_043,Viens je t&apos;emmène,TBD,Alain Guiraudie,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_044,À demain mon amour,TBD,Basile Carré-Agostini,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_045,Goliath,TBD,Frédéric Tellier,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_046,La Campagne de France,TBD,Sylvain Desclous,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_047,Ma nuit,TBD,Antoinette Boulat,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_048,Murder Party,TBD,Nicolas Pleskof,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_049,Permis de construire,TBD,Eric Fraticelli,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_050,À plein temps,TBD,Eric Gravel,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_051,Alors on danse,TBD,Michèle Laroque,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_052,Entre les vagues,TBD,Anaïs Volpé,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_053,Funambules,TBD,Ilan Klipper,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_054,Notre-Dame brûle,TBD,Jean-Jacques Annaud,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_055,Trois fois rien,TBD,Nadège Loiseau,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_056,Bruno Reidal,TBD,Vincent Le Port,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_057,De nos frères blessés,TBD,Hélier Cisterne,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_058,La Brigade,TBD,Louis-Julien Petit,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_059,Le Temps des secrets,TBD,Christophe Barratier,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_060,Seule la Terre est éternelle,TBD,"François Busnel, Adrien Soland",DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_061,Une mère,TBD,Sylvie Audcoeur,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_062,En corps,TBD,Cédric Klapisch,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_063,Le Monde d&apos;hier,TBD,Diastème,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_064,À la folie,TBD,Audrey Estrougo,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_065,En même temps,TBD,Benoît Delépine,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_065,En même temps,TBD,Gustave Kervern,DIR,,,,,,,,,,,,,,,,,,,,,
FR2022_066,Mon héroïne,TBD,Noémie Lefort,DIR,,,,,,,,,,,,,,,,,,,,,
